"Plot Title: Experiment "
"#","Time, GMT-08:00","Temp, ¡ÆF","Temp, ¡ÆF","Bad Battery","Good Battery","Host Connected","Stopped","End Of File"
1372,1/12/22 11:25:25 PM,75.464,74.857,,,,,
1373,1/12/22 11:25:55 PM,75.420,74.900,,,,,
1374,1/12/22 11:26:25 PM,75.420,74.857,,,,,
1375,1/12/22 11:26:55 PM,75.464,74.813,,,,,
1376,1/12/22 11:27:25 PM,75.464,74.727,,,,,
1377,1/12/22 11:27:55 PM,75.464,74.813,,,,,
1378,1/12/22 11:28:25 PM,75.420,74.857,,,,,
1379,1/12/22 11:28:55 PM,75.464,74.857,,,,,
1380,1/12/22 11:29:25 PM,75.464,74.813,,,,,
1381,1/12/22 11:29:55 PM,75.420,74.727,,,,,
1382,1/12/22 11:30:25 PM,75.420,74.683,,,,,
1383,1/12/22 11:30:55 PM,75.377,74.640,,,,,
1384,1/12/22 11:31:25 PM,75.377,74.683,,,,,
1385,1/12/22 11:31:55 PM,75.377,74.813,,,,,
1386,1/12/22 11:32:25 PM,75.377,74.857,,,,,
1387,1/12/22 11:32:55 PM,75.420,74.813,,,,,
1388,1/12/22 11:33:25 PM,75.464,74.857,,,,,
1389,1/12/22 11:33:55 PM,75.464,74.943,,,,,
1390,1/12/22 11:34:25 PM,75.464,74.987,,,,,
1391,1/12/22 11:34:55 PM,75.507,74.943,,,,,
1392,1/12/22 11:35:25 PM,75.507,74.857,,,,,
1393,1/12/22 11:35:55 PM,75.464,74.770,,,,,
1394,1/12/22 11:36:25 PM,75.464,74.727,,,,,
1395,1/12/22 11:36:55 PM,75.464,74.770,,,,,
1396,1/12/22 11:37:25 PM,75.464,74.813,,,,,
1397,1/12/22 11:37:55 PM,75.464,74.900,,,,,
1398,1/12/22 11:38:25 PM,75.464,74.987,,,,,
1399,1/12/22 11:38:55 PM,75.464,74.987,,,,,
1400,1/12/22 11:39:25 PM,75.464,75.030,,,,,
1401,1/12/22 11:39:55 PM,75.464,74.987,,,,,
1402,1/12/22 11:40:25 PM,75.464,74.900,,,,,
1403,1/12/22 11:40:55 PM,75.464,74.770,,,,,
1404,1/12/22 11:41:25 PM,75.420,74.683,,,,,
1405,1/12/22 11:41:55 PM,75.377,74.683,,,,,
1406,1/12/22 11:42:25 PM,75.377,74.727,,,,,
1407,1/12/22 11:42:55 PM,75.420,74.813,,,,,
1408,1/12/22 11:43:25 PM,75.377,74.857,,,,,
1409,1/12/22 11:43:55 PM,75.377,74.900,,,,,
1410,1/12/22 11:44:25 PM,75.377,74.813,,,,,
1411,1/12/22 11:44:55 PM,75.377,74.857,,,,,
1412,1/12/22 11:45:25 PM,75.377,74.857,,,,,
1413,1/12/22 11:45:55 PM,75.420,74.813,,,,,
1414,1/12/22 11:46:25 PM,75.420,74.813,,,,,
1415,1/12/22 11:46:55 PM,75.420,74.857,,,,,
1416,1/12/22 11:47:25 PM,75.420,74.900,,,,,
1417,1/12/22 11:47:55 PM,75.420,74.900,,,,,
1418,1/12/22 11:48:25 PM,75.377,74.900,,,,,
1419,1/12/22 11:48:55 PM,75.377,74.770,,,,,
1420,1/12/22 11:49:25 PM,75.377,74.770,,,,,
1421,1/12/22 11:49:55 PM,75.377,74.770,,,,,
1422,1/12/22 11:50:25 PM,75.377,74.770,,,,,
1423,1/12/22 11:50:55 PM,75.377,74.813,,,,,
1424,1/12/22 11:51:25 PM,75.377,74.770,,,,,
1425,1/12/22 11:51:55 PM,75.377,74.770,,,,,
1426,1/12/22 11:52:25 PM,75.377,74.770,,,,,
1427,1/12/22 11:52:55 PM,75.377,74.813,,,,,
1428,1/12/22 11:53:25 PM,75.377,74.813,,,,,
1429,1/12/22 11:53:55 PM,75.464,74.900,,,,,
1430,1/12/22 11:54:25 PM,75.420,74.943,,,,,
1431,1/12/22 11:54:55 PM,75.420,74.987,,,,,
1432,1/12/22 11:55:25 PM,75.464,74.857,,,,,
1433,1/12/22 11:55:55 PM,75.420,74.727,,,,,
1434,1/12/22 11:56:25 PM,75.420,74.683,,,,,
1435,1/12/22 11:56:55 PM,75.420,74.683,,,,,
1436,1/12/22 11:57:25 PM,75.377,74.770,,,,,
1437,1/12/22 11:57:55 PM,75.464,74.857,,,,,
1438,1/12/22 11:58:25 PM,75.464,74.900,,,,,
1439,1/12/22 11:58:55 PM,75.464,74.900,,,,,
1440,1/12/22 11:59:25 PM,75.464,74.813,,,,,
1441,1/12/22 11:59:55 PM,75.464,74.770,,,,,
1442,1/13/22 12:00:25 AM,75.420,74.683,,,,,
1443,1/13/22 12:00:55 AM,75.464,74.683,,,,,
1444,1/13/22 12:01:25 AM,75.420,74.727,,,,,
1445,1/13/22 12:01:55 AM,75.420,74.727,,,,,
1446,1/13/22 12:02:25 AM,75.377,74.727,,,,,
1447,1/13/22 12:02:55 AM,75.377,74.770,,,,,
1448,1/13/22 12:03:25 AM,75.420,74.770,,,,,
1449,1/13/22 12:03:55 AM,75.420,74.727,,,,,
1450,1/13/22 12:04:25 AM,75.420,74.727,,,,,
1451,1/13/22 12:04:55 AM,75.464,74.727,,,,,
1452,1/13/22 12:05:25 AM,75.464,74.770,,,,,
1453,1/13/22 12:05:55 AM,75.464,74.770,,,,,
1454,1/13/22 12:06:25 AM,75.507,74.770,,,,,
1455,1/13/22 12:06:55 AM,75.464,74.900,,,,,
1456,1/13/22 12:07:25 AM,75.464,74.943,,,,,
1457,1/13/22 12:07:55 AM,75.420,74.943,,,,,
1458,1/13/22 12:08:25 AM,75.420,74.813,,,,,
1459,1/13/22 12:08:55 AM,75.377,74.727,,,,,
1460,1/13/22 12:09:25 AM,75.377,74.640,,,,,
1461,1/13/22 12:09:55 AM,75.420,74.640,,,,,
1462,1/13/22 12:10:25 AM,75.420,74.683,,,,,
1463,1/13/22 12:10:55 AM,75.464,74.857,,,,,
1464,1/13/22 12:11:25 AM,75.464,74.900,,,,,
1465,1/13/22 12:11:55 AM,75.464,74.857,,,,,
1466,1/13/22 12:12:25 AM,75.464,74.770,,,,,
1467,1/13/22 12:12:55 AM,75.420,74.683,,,,,
1468,1/13/22 12:13:25 AM,75.420,74.597,,,,,
1469,1/13/22 12:13:55 AM,75.377,74.597,,,,,
1470,1/13/22 12:14:25 AM,75.377,74.727,,,,,
1471,1/13/22 12:14:55 AM,75.420,74.857,,,,,
1472,1/13/22 12:15:25 AM,75.420,74.900,,,,,
1473,1/13/22 12:15:55 AM,75.377,74.900,,,,,
1474,1/13/22 12:16:25 AM,75.464,74.857,,,,,
1475,1/13/22 12:16:55 AM,75.507,74.857,,,,,
1476,1/13/22 12:17:25 AM,75.507,74.857,,,,,
1477,1/13/22 12:17:55 AM,75.464,74.857,,,,,
1478,1/13/22 12:18:25 AM,75.464,74.900,,,,,
1479,1/13/22 12:18:55 AM,75.507,75.030,,,,,
1480,1/13/22 12:19:25 AM,75.507,75.073,,,,,
1481,1/13/22 12:19:55 AM,75.507,75.030,,,,,
1482,1/13/22 12:20:25 AM,75.507,74.900,,,,,
1483,1/13/22 12:20:55 AM,75.507,74.813,,,,,
1484,1/13/22 12:21:25 AM,75.464,74.770,,,,,
1485,1/13/22 12:21:55 AM,75.507,74.813,,,,,
1486,1/13/22 12:22:25 AM,75.464,74.857,,,,,
1487,1/13/22 12:22:55 AM,75.420,74.857,,,,,
1488,1/13/22 12:23:25 AM,75.420,74.813,,,,,
1489,1/13/22 12:23:55 AM,75.420,74.683,,,,,
1490,1/13/22 12:24:25 AM,75.420,74.640,,,,,
1491,1/13/22 12:24:55 AM,75.420,74.597,,,,,
1492,1/13/22 12:25:25 AM,75.377,74.683,,,,,
1493,1/13/22 12:25:55 AM,75.464,74.857,,,,,
1494,1/13/22 12:26:25 AM,75.464,74.900,,,,,
1495,1/13/22 12:26:55 AM,75.420,74.900,,,,,
1496,1/13/22 12:27:25 AM,75.377,74.900,,,,,
1497,1/13/22 12:27:55 AM,75.377,74.813,,,,,
1498,1/13/22 12:28:25 AM,75.333,74.813,,,,,
1499,1/13/22 12:28:55 AM,75.333,74.900,,,,,
1500,1/13/22 12:29:25 AM,75.377,74.943,,,,,
1501,1/13/22 12:29:55 AM,75.377,75.030,,,,,
1502,1/13/22 12:30:25 AM,75.377,75.030,,,,,
1503,1/13/22 12:30:55 AM,75.377,74.943,,,,,
1504,1/13/22 12:31:25 AM,75.377,74.857,,,,,
1505,1/13/22 12:31:55 AM,75.377,74.943,,,,,
1506,1/13/22 12:32:25 AM,75.420,74.987,,,,,
1507,1/13/22 12:32:55 AM,75.377,74.987,,,,,
1508,1/13/22 12:33:25 AM,75.377,74.943,,,,,
1509,1/13/22 12:33:55 AM,75.377,74.813,,,,,
1510,1/13/22 12:34:25 AM,75.377,74.727,,,,,
1511,1/13/22 12:34:55 AM,75.377,74.727,,,,,
1512,1/13/22 12:35:25 AM,75.420,74.813,,,,,
1513,1/13/22 12:35:55 AM,75.464,74.900,,,,,
1514,1/13/22 12:36:25 AM,75.464,74.900,,,,,
1515,1/13/22 12:36:55 AM,75.464,74.943,,,,,
1516,1/13/22 12:37:25 AM,75.464,74.900,,,,,
1517,1/13/22 12:37:55 AM,75.420,74.813,,,,,
1518,1/13/22 12:38:25 AM,75.420,74.770,,,,,
1519,1/13/22 12:38:55 AM,75.420,74.813,,,,,
1520,1/13/22 12:39:25 AM,75.377,74.813,,,,,
1521,1/13/22 12:39:55 AM,75.377,74.857,,,,,
1522,1/13/22 12:40:25 AM,75.377,74.857,,,,,
1523,1/13/22 12:40:55 AM,75.377,74.813,,,,,
1524,1/13/22 12:41:25 AM,75.377,74.770,,,,,
1525,1/13/22 12:41:55 AM,75.333,74.857,,,,,
1526,1/13/22 12:42:25 AM,75.377,74.900,,,,,
1527,1/13/22 12:42:55 AM,75.290,74.900,,,,,
1528,1/13/22 12:43:25 AM,75.333,74.900,,,,,
1529,1/13/22 12:43:55 AM,75.333,74.770,,,,,
1530,1/13/22 12:44:25 AM,75.333,74.770,,,,,
1531,1/13/22 12:44:55 AM,75.333,74.813,,,,,
1532,1/13/22 12:45:25 AM,75.333,74.857,,,,,
1533,1/13/22 12:45:55 AM,75.377,74.900,,,,,
1534,1/13/22 12:46:25 AM,75.377,74.813,,,,,
1535,1/13/22 12:46:55 AM,75.377,74.727,,,,,
1536,1/13/22 12:47:25 AM,75.333,74.640,,,,,
1537,1/13/22 12:47:55 AM,75.333,74.640,,,,,
1538,1/13/22 12:48:25 AM,75.333,74.683,,,,,
1539,1/13/22 12:48:55 AM,75.377,74.640,,,,,
1540,1/13/22 12:49:25 AM,75.377,74.640,,,,,
1541,1/13/22 12:49:55 AM,75.377,74.597,,,,,
1542,1/13/22 12:50:25 AM,75.377,74.553,,,,,
1543,1/13/22 12:50:55 AM,75.333,74.553,,,,,
1544,1/13/22 12:51:25 AM,75.333,74.597,,,,,
1545,1/13/22 12:51:55 AM,75.333,74.727,,,,,
1546,1/13/22 12:52:25 AM,75.377,74.727,,,,,
1547,1/13/22 12:52:55 AM,75.377,74.640,,,,,
1548,1/13/22 12:53:25 AM,75.333,74.597,,,,,
1549,1/13/22 12:53:55 AM,75.333,74.683,,,,,
1550,1/13/22 12:54:25 AM,75.377,74.727,,,,,
1551,1/13/22 12:54:55 AM,75.333,74.770,,,,,
1552,1/13/22 12:55:25 AM,75.377,74.770,,,,,
1553,1/13/22 12:55:55 AM,75.420,74.857,,,,,
1554,1/13/22 12:56:25 AM,75.420,74.943,,,,,
1555,1/13/22 12:56:55 AM,75.420,74.900,,,,,
1556,1/13/22 12:57:25 AM,75.377,74.857,,,,,
1557,1/13/22 12:57:55 AM,75.420,74.770,,,,,
1558,1/13/22 12:58:25 AM,75.420,74.727,,,,,
1559,1/13/22 12:58:55 AM,75.420,74.683,,,,,
1560,1/13/22 12:59:25 AM,75.420,74.683,,,,,
1561,1/13/22 12:59:55 AM,75.420,74.640,,,,,
1562,1/13/22 1:00:25 AM,75.420,74.727,,,,,
1563,1/13/22 1:00:55 AM,75.420,74.770,,,,,
1564,1/13/22 1:01:25 AM,75.464,74.857,,,,,
1565,1/13/22 1:01:55 AM,75.464,74.857,,,,,
1566,1/13/22 1:02:25 AM,75.464,74.813,,,,,
1567,1/13/22 1:02:55 AM,75.464,74.727,,,,,
1568,1/13/22 1:03:25 AM,75.464,74.727,,,,,
1569,1/13/22 1:03:55 AM,75.420,74.813,,,,,
1570,1/13/22 1:04:25 AM,75.420,74.857,,,,,
1571,1/13/22 1:04:55 AM,75.420,74.857,,,,,
1572,1/13/22 1:05:25 AM,75.420,74.770,,,,,
1573,1/13/22 1:05:55 AM,75.377,74.683,,,,,
1574,1/13/22 1:06:25 AM,75.377,74.640,,,,,
1575,1/13/22 1:06:55 AM,75.377,74.640,,,,,
1576,1/13/22 1:07:25 AM,75.377,74.597,,,,,
1577,1/13/22 1:07:55 AM,75.377,74.640,,,,,
1578,1/13/22 1:08:25 AM,75.420,74.640,,,,,
1579,1/13/22 1:08:55 AM,75.420,74.727,,,,,
1580,1/13/22 1:09:25 AM,75.377,74.770,,,,,
1581,1/13/22 1:09:55 AM,75.377,74.770,,,,,
1582,1/13/22 1:10:25 AM,75.420,74.727,,,,,
1583,1/13/22 1:10:55 AM,75.377,74.640,,,,,
1584,1/13/22 1:11:25 AM,75.377,74.597,,,,,
1585,1/13/22 1:11:55 AM,75.333,74.640,,,,,
1586,1/13/22 1:12:25 AM,75.333,74.640,,,,,
1587,1/13/22 1:12:55 AM,75.377,74.683,,,,,
1588,1/13/22 1:13:25 AM,75.377,74.683,,,,,
1589,1/13/22 1:13:55 AM,75.377,74.597,,,,,
1590,1/13/22 1:14:25 AM,75.377,74.597,,,,,
1591,1/13/22 1:14:55 AM,75.333,74.640,,,,,
1592,1/13/22 1:15:25 AM,75.377,74.683,,,,,
1593,1/13/22 1:15:55 AM,75.420,74.683,,,,,
1594,1/13/22 1:16:25 AM,75.420,74.640,,,,,
1595,1/13/22 1:16:55 AM,75.420,74.597,,,,,
1596,1/13/22 1:17:25 AM,75.420,74.553,,,,,
1597,1/13/22 1:17:55 AM,75.420,74.597,,,,,
1598,1/13/22 1:18:25 AM,75.464,74.640,,,,,
1599,1/13/22 1:18:55 AM,75.464,74.683,,,,,
1600,1/13/22 1:19:25 AM,75.464,74.683,,,,,
1601,1/13/22 1:19:55 AM,75.464,74.727,,,,,
1602,1/13/22 1:20:25 AM,75.464,74.770,,,,,
1603,1/13/22 1:20:55 AM,75.464,74.813,,,,,
1604,1/13/22 1:21:25 AM,75.464,74.727,,,,,
1605,1/13/22 1:21:55 AM,75.420,74.640,,,,,
1606,1/13/22 1:22:25 AM,75.377,74.553,,,,,
1607,1/13/22 1:22:55 AM,75.333,74.727,,,,,
1608,1/13/22 1:23:25 AM,75.377,74.857,,,,,
1609,1/13/22 1:23:55 AM,75.333,74.900,,,,,
1610,1/13/22 1:24:25 AM,75.377,74.900,,,,,
1611,1/13/22 1:24:55 AM,75.377,74.900,,,,,
1612,1/13/22 1:25:25 AM,75.464,74.900,,,,,
1613,1/13/22 1:25:55 AM,75.550,74.900,,,,,
1614,1/13/22 1:26:25 AM,75.507,74.857,,,,,
1615,1/13/22 1:26:55 AM,75.507,74.727,,,,,
1616,1/13/22 1:27:25 AM,75.420,74.683,,,,,
1617,1/13/22 1:27:55 AM,75.464,74.727,,,,,
1618,1/13/22 1:28:25 AM,75.464,74.770,,,,,
1619,1/13/22 1:28:55 AM,75.464,74.857,,,,,
1620,1/13/22 1:29:25 AM,75.420,74.770,,,,,
1621,1/13/22 1:29:55 AM,75.377,74.640,,,,,
1622,1/13/22 1:30:25 AM,75.377,74.597,,,,,
1623,1/13/22 1:30:55 AM,75.333,74.510,,,,,
1624,1/13/22 1:31:25 AM,75.420,74.597,,,,,
1625,1/13/22 1:31:55 AM,75.420,74.727,,,,,
1626,1/13/22 1:32:25 AM,75.420,74.813,,,,,
1627,1/13/22 1:32:55 AM,75.377,74.900,,,,,
1628,1/13/22 1:33:25 AM,75.377,74.813,,,,,
1629,1/13/22 1:33:55 AM,75.377,74.683,,,,,
1630,1/13/22 1:34:25 AM,75.377,74.640,,,,,
1631,1/13/22 1:34:55 AM,75.333,74.683,,,,,
1632,1/13/22 1:35:25 AM,75.333,74.770,,,,,
1633,1/13/22 1:35:55 AM,75.333,74.770,,,,,
1634,1/13/22 1:36:25 AM,75.377,74.727,,,,,
1635,1/13/22 1:36:55 AM,75.333,74.640,,,,,
1636,1/13/22 1:37:25 AM,75.333,74.597,,,,,
1637,1/13/22 1:37:55 AM,75.333,74.683,,,,,
1638,1/13/22 1:38:25 AM,75.333,74.727,,,,,
1639,1/13/22 1:38:55 AM,75.333,74.770,,,,,
1640,1/13/22 1:39:25 AM,75.333,74.640,,,,,
1641,1/13/22 1:39:55 AM,75.333,74.553,,,,,
1642,1/13/22 1:40:25 AM,75.333,74.510,,,,,
1643,1/13/22 1:40:55 AM,75.290,74.553,,,,,
1644,1/13/22 1:41:25 AM,75.247,74.640,,,,,
1645,1/13/22 1:41:55 AM,75.290,74.813,,,,,
1646,1/13/22 1:42:25 AM,75.290,74.857,,,,,
1647,1/13/22 1:42:55 AM,75.333,74.813,,,,,
1648,1/13/22 1:43:25 AM,75.290,74.727,,,,,
1649,1/13/22 1:43:55 AM,75.290,74.640,,,,,
1650,1/13/22 1:44:25 AM,75.290,74.597,,,,,
1651,1/13/22 1:44:55 AM,75.333,74.597,,,,,
1652,1/13/22 1:45:25 AM,75.290,74.727,,,,,
1653,1/13/22 1:45:55 AM,75.290,74.727,,,,,
1654,1/13/22 1:46:25 AM,75.333,74.770,,,,,
1655,1/13/22 1:46:55 AM,75.420,74.857,,,,,
1656,1/13/22 1:47:25 AM,75.464,74.900,,,,,
1657,1/13/22 1:47:55 AM,75.464,74.987,,,,,
1658,1/13/22 1:48:25 AM,75.464,74.943,,,,,
1659,1/13/22 1:48:55 AM,75.464,74.813,,,,,
1660,1/13/22 1:49:25 AM,75.420,74.770,,,,,
1661,1/13/22 1:49:55 AM,75.420,74.770,,,,,
1662,1/13/22 1:50:25 AM,75.420,74.770,,,,,
1663,1/13/22 1:50:55 AM,75.420,74.770,,,,,
1664,1/13/22 1:51:25 AM,75.420,74.770,,,,,
1665,1/13/22 1:51:55 AM,75.420,74.770,,,,,
1666,1/13/22 1:52:25 AM,75.420,74.770,,,,,
1667,1/13/22 1:52:55 AM,75.377,74.813,,,,,
1668,1/13/22 1:53:25 AM,75.420,74.813,,,,,
1669,1/13/22 1:53:55 AM,75.377,74.857,,,,,
1670,1/13/22 1:54:25 AM,75.420,74.857,,,,,
1671,1/13/22 1:54:55 AM,75.464,74.857,,,,,
1672,1/13/22 1:55:25 AM,75.464,74.813,,,,,
1673,1/13/22 1:55:55 AM,75.464,74.727,,,,,
1674,1/13/22 1:56:25 AM,75.420,74.640,,,,,
1675,1/13/22 1:56:55 AM,75.420,74.683,,,,,
1676,1/13/22 1:57:25 AM,75.377,74.727,,,,,
1677,1/13/22 1:57:55 AM,75.333,74.770,,,,,
1678,1/13/22 1:58:25 AM,75.333,74.813,,,,,
1679,1/13/22 1:58:55 AM,75.377,74.857,,,,,
1680,1/13/22 1:59:25 AM,75.420,74.857,,,,,
1681,1/13/22 1:59:55 AM,75.420,74.813,,,,,
1682,1/13/22 2:00:25 AM,75.420,74.727,,,,,
1683,1/13/22 2:00:55 AM,75.420,74.640,,,,,
1684,1/13/22 2:01:25 AM,75.377,74.597,,,,,
1685,1/13/22 2:01:55 AM,75.377,74.640,,,,,
1686,1/13/22 2:02:25 AM,75.377,74.683,,,,,
1687,1/13/22 2:02:55 AM,75.464,74.727,,,,,
1688,1/13/22 2:03:25 AM,75.420,74.813,,,,,
1689,1/13/22 2:03:55 AM,75.377,74.857,,,,,
1690,1/13/22 2:04:25 AM,75.377,74.727,,,,,
1691,1/13/22 2:04:55 AM,75.377,74.640,,,,,
1692,1/13/22 2:05:25 AM,75.333,74.553,,,,,
1693,1/13/22 2:05:55 AM,75.377,74.597,,,,,
1694,1/13/22 2:06:25 AM,75.333,74.683,,,,,
1695,1/13/22 2:06:55 AM,75.377,74.857,,,,,
1696,1/13/22 2:07:25 AM,75.377,74.943,,,,,
1697,1/13/22 2:07:55 AM,75.377,74.900,,,,,
1698,1/13/22 2:08:25 AM,75.377,74.857,,,,,
1699,1/13/22 2:08:55 AM,75.377,74.770,,,,,
1700,1/13/22 2:09:25 AM,75.420,74.727,,,,,
1701,1/13/22 2:09:55 AM,75.377,74.770,,,,,
1702,1/13/22 2:10:25 AM,75.377,74.813,,,,,
1703,1/13/22 2:10:55 AM,75.420,74.770,,,,,
1704,1/13/22 2:11:25 AM,75.464,74.770,,,,,
1705,1/13/22 2:11:55 AM,75.420,74.813,,,,,
1706,1/13/22 2:12:25 AM,75.464,74.813,,,,,
1707,1/13/22 2:12:55 AM,75.464,74.770,,,,,
1708,1/13/22 2:13:25 AM,75.464,74.727,,,,,
1709,1/13/22 2:13:55 AM,75.464,74.727,,,,,
1710,1/13/22 2:14:25 AM,75.464,74.813,,,,,
1711,1/13/22 2:14:55 AM,75.420,74.813,,,,,
1712,1/13/22 2:15:25 AM,75.464,74.813,,,,,
1713,1/13/22 2:15:55 AM,75.464,74.770,,,,,
1714,1/13/22 2:16:25 AM,75.464,74.857,,,,,
1715,1/13/22 2:16:55 AM,75.420,74.813,,,,,
1716,1/13/22 2:17:25 AM,75.420,74.683,,,,,
1717,1/13/22 2:17:55 AM,75.377,74.597,,,,,
1718,1/13/22 2:18:25 AM,75.377,74.553,,,,,
1719,1/13/22 2:18:55 AM,75.377,74.640,,,,,
1720,1/13/22 2:19:25 AM,75.420,74.683,,,,,
1721,1/13/22 2:19:55 AM,75.464,74.640,,,,,
1722,1/13/22 2:20:25 AM,75.464,74.727,,,,,
1723,1/13/22 2:20:55 AM,75.507,74.770,,,,,
1724,1/13/22 2:21:25 AM,75.507,74.813,,,,,
1725,1/13/22 2:21:55 AM,75.507,74.770,,,,,
1726,1/13/22 2:22:25 AM,75.507,74.683,,,,,
1727,1/13/22 2:22:55 AM,75.464,74.683,,,,,
1728,1/13/22 2:23:25 AM,75.507,74.727,,,,,
1729,1/13/22 2:23:55 AM,75.507,74.813,,,,,
1730,1/13/22 2:24:25 AM,75.507,74.770,,,,,
1731,1/13/22 2:24:55 AM,75.550,74.813,,,,,
1732,1/13/22 2:25:25 AM,75.550,74.857,,,,,
1733,1/13/22 2:25:55 AM,75.507,74.813,,,,,
1734,1/13/22 2:26:25 AM,75.507,74.813,,,,,
1735,1/13/22 2:26:55 AM,75.464,74.813,,,,,
1736,1/13/22 2:27:25 AM,75.420,74.813,,,,,
1737,1/13/22 2:27:55 AM,75.420,74.813,,,,,
1738,1/13/22 2:28:25 AM,75.420,74.727,,,,,
1739,1/13/22 2:28:55 AM,75.420,74.597,,,,,
1740,1/13/22 2:29:25 AM,75.377,74.553,,,,,
1741,1/13/22 2:29:55 AM,75.377,74.553,,,,,
1742,1/13/22 2:30:25 AM,75.377,74.597,,,,,
1743,1/13/22 2:30:55 AM,75.377,74.683,,,,,
1744,1/13/22 2:31:25 AM,75.377,74.770,,,,,
1745,1/13/22 2:31:55 AM,75.333,74.813,,,,,
1746,1/13/22 2:32:25 AM,75.333,74.727,,,,,
1747,1/13/22 2:32:55 AM,75.333,74.640,,,,,
1748,1/13/22 2:33:25 AM,75.333,74.597,,,,,
1749,1/13/22 2:33:55 AM,75.333,74.597,,,,,
1750,1/13/22 2:34:25 AM,75.377,74.640,,,,,
1751,1/13/22 2:34:55 AM,75.377,74.727,,,,,
1752,1/13/22 2:35:25 AM,75.377,74.770,,,,,
1753,1/13/22 2:35:55 AM,75.420,74.727,,,,,
1754,1/13/22 2:36:25 AM,75.464,74.727,,,,,
1755,1/13/22 2:36:55 AM,75.464,74.727,,,,,
1756,1/13/22 2:37:25 AM,75.420,74.770,,,,,
1757,1/13/22 2:37:55 AM,75.420,74.813,,,,,
1758,1/13/22 2:38:25 AM,75.420,74.727,,,,,
1759,1/13/22 2:38:55 AM,75.420,74.597,,,,,
1760,1/13/22 2:39:25 AM,75.377,74.553,,,,,
1761,1/13/22 2:39:55 AM,75.377,74.597,,,,,
1762,1/13/22 2:40:25 AM,75.420,74.683,,,,,
1763,1/13/22 2:40:55 AM,75.420,74.900,,,,,
1764,1/13/22 2:41:25 AM,75.420,75.030,,,,,
1765,1/13/22 2:41:55 AM,75.420,75.030,,,,,
1766,1/13/22 2:42:25 AM,75.377,74.943,,,,,
1767,1/13/22 2:42:55 AM,75.377,74.813,,,,,
1768,1/13/22 2:43:25 AM,75.377,74.727,,,,,
1769,1/13/22 2:43:55 AM,75.333,74.727,,,,,
1770,1/13/22 2:44:25 AM,75.420,74.813,,,,,
1771,1/13/22 2:44:55 AM,75.420,74.943,,,,,
1772,1/13/22 2:45:25 AM,75.420,74.943,,,,,
1773,1/13/22 2:45:55 AM,75.464,74.943,,,,,
1774,1/13/22 2:46:25 AM,75.464,74.857,,,,,
1775,1/13/22 2:46:55 AM,75.420,74.900,,,,,
1776,1/13/22 2:47:25 AM,75.420,74.943,,,,,
1777,1/13/22 2:47:55 AM,75.420,74.943,,,,,
1778,1/13/22 2:48:25 AM,75.420,74.813,,,,,
1779,1/13/22 2:48:55 AM,75.377,74.683,,,,,
1780,1/13/22 2:49:25 AM,75.377,74.640,,,,,
1781,1/13/22 2:49:55 AM,75.377,74.640,,,,,
1782,1/13/22 2:50:25 AM,75.420,74.727,,,,,
1783,1/13/22 2:50:55 AM,75.464,74.857,,,,,
1784,1/13/22 2:51:25 AM,75.507,74.987,,,,,
1785,1/13/22 2:51:55 AM,75.464,74.987,,,,,
1786,1/13/22 2:52:25 AM,75.420,74.943,,,,,
1787,1/13/22 2:52:55 AM,75.377,74.857,,,,,
1788,1/13/22 2:53:25 AM,75.377,74.813,,,,,
1789,1/13/22 2:53:55 AM,75.377,74.813,,,,,
1790,1/13/22 2:54:25 AM,75.333,74.857,,,,,
1791,1/13/22 2:54:55 AM,75.333,74.813,,,,,
1792,1/13/22 2:55:25 AM,75.420,74.813,,,,,
1793,1/13/22 2:55:55 AM,75.420,74.900,,,,,
1794,1/13/22 2:56:25 AM,75.507,74.900,,,,,
1795,1/13/22 2:56:55 AM,75.507,74.857,,,,,
1796,1/13/22 2:57:25 AM,75.464,74.727,,,,,
1797,1/13/22 2:57:55 AM,75.464,74.640,,,,,
1798,1/13/22 2:58:25 AM,75.420,74.597,,,,,
1799,1/13/22 2:58:55 AM,75.420,74.727,,,,,
1800,1/13/22 2:59:25 AM,75.377,74.770,,,,,
1801,1/13/22 2:59:55 AM,75.377,74.770,,,,,
1802,1/13/22 3:00:25 AM,75.420,74.813,,,,,
1803,1/13/22 3:00:55 AM,75.420,74.857,,,,,
1804,1/13/22 3:01:25 AM,75.464,74.857,,,,,
1805,1/13/22 3:01:55 AM,75.464,74.857,,,,,
1806,1/13/22 3:02:25 AM,75.464,74.813,,,,,
1807,1/13/22 3:02:55 AM,75.464,74.727,,,,,
1808,1/13/22 3:03:25 AM,75.420,74.683,,,,,
1809,1/13/22 3:03:55 AM,75.464,74.683,,,,,
1810,1/13/22 3:04:25 AM,75.507,74.727,,,,,
1811,1/13/22 3:04:55 AM,75.507,74.683,,,,,
1812,1/13/22 3:05:25 AM,75.507,74.770,,,,,
1813,1/13/22 3:05:55 AM,75.464,74.900,,,,,
1814,1/13/22 3:06:25 AM,75.420,74.943,,,,,
1815,1/13/22 3:06:55 AM,75.420,74.900,,,,,
1816,1/13/22 3:07:25 AM,75.464,74.770,,,,,
1817,1/13/22 3:07:55 AM,75.420,74.683,,,,,
1818,1/13/22 3:08:25 AM,75.377,74.640,,,,,
1819,1/13/22 3:08:55 AM,75.377,74.640,,,,,
1820,1/13/22 3:09:25 AM,75.377,74.683,,,,,
