"Plot Title: Experiment "
"#","Time, GMT-07:00","Temp, ¡ÆF","Button Down","Button Up","Host Connected","Stopped","End Of File"
534,4/17/22 10:36:25 PM,60.904,,,,,
535,4/17/22 10:36:55 PM,60.861,,,,,
536,4/17/22 10:37:25 PM,60.818,,,,,
537,4/17/22 10:37:55 PM,60.818,,,,,
538,4/17/22 10:38:25 PM,60.818,,,,,
539,4/17/22 10:38:55 PM,60.818,,,,,
540,4/17/22 10:39:25 PM,60.818,,,,,
541,4/17/22 10:39:55 PM,60.818,,,,,
542,4/17/22 10:40:25 PM,60.818,,,,,
543,4/17/22 10:40:55 PM,60.775,,,,,
544,4/17/22 10:41:25 PM,60.733,,,,,
545,4/17/22 10:41:55 PM,60.647,,,,,
546,4/17/22 10:42:25 PM,60.604,,,,,
547,4/17/22 10:42:55 PM,60.604,,,,,
548,4/17/22 10:43:25 PM,60.604,,,,,
549,4/17/22 10:43:55 PM,60.475,,,,,
550,4/17/22 10:44:25 PM,60.475,,,,,
551,4/17/22 10:44:55 PM,60.475,,,,,
552,4/17/22 10:45:25 PM,60.475,,,,,
553,4/17/22 10:45:55 PM,60.432,,,,,
554,4/17/22 10:46:25 PM,60.432,,,,,
555,4/17/22 10:46:55 PM,60.432,,,,,
556,4/17/22 10:47:25 PM,60.432,,,,,
557,4/17/22 10:47:55 PM,60.389,,,,,
558,4/17/22 10:48:25 PM,60.389,,,,,
559,4/17/22 10:48:55 PM,60.346,,,,,
560,4/17/22 10:49:25 PM,60.303,,,,,
561,4/17/22 10:49:55 PM,60.303,,,,,
562,4/17/22 10:50:25 PM,60.346,,,,,
563,4/17/22 10:50:55 PM,60.346,,,,,
564,4/17/22 10:51:25 PM,60.432,,,,,
565,4/17/22 10:51:55 PM,60.475,,,,,
566,4/17/22 10:52:25 PM,60.647,,,,,
567,4/17/22 10:52:55 PM,60.733,,,,,
568,4/17/22 10:53:25 PM,60.775,,,,,
569,4/17/22 10:53:55 PM,60.775,,,,,
570,4/17/22 10:54:25 PM,60.775,,,,,
571,4/17/22 10:54:55 PM,60.733,,,,,
572,4/17/22 10:55:25 PM,60.733,,,,,
573,4/17/22 10:55:55 PM,60.733,,,,,
574,4/17/22 10:56:25 PM,60.733,,,,,
575,4/17/22 10:56:55 PM,60.733,,,,,
576,4/17/22 10:57:25 PM,60.733,,,,,
577,4/17/22 10:57:55 PM,60.733,,,,,
578,4/17/22 10:58:25 PM,60.647,,,,,
579,4/17/22 10:58:55 PM,60.604,,,,,
580,4/17/22 10:59:25 PM,60.647,,,,,
581,4/17/22 10:59:55 PM,60.647,,,,,
582,4/17/22 11:00:25 PM,60.690,,,,,
583,4/17/22 11:00:55 PM,60.733,,,,,
584,4/17/22 11:01:25 PM,60.733,,,,,
585,4/17/22 11:01:55 PM,60.775,,,,,
586,4/17/22 11:02:25 PM,60.818,,,,,
587,4/17/22 11:02:55 PM,60.818,,,,,
588,4/17/22 11:03:25 PM,60.818,,,,,
589,4/17/22 11:03:55 PM,60.818,,,,,
590,4/17/22 11:04:25 PM,60.775,,,,,
591,4/17/22 11:04:55 PM,60.733,,,,,
592,4/17/22 11:05:25 PM,60.733,,,,,
593,4/17/22 11:05:55 PM,60.733,,,,,
594,4/17/22 11:06:25 PM,60.733,,,,,
595,4/17/22 11:06:55 PM,60.733,,,,,
596,4/17/22 11:07:25 PM,60.690,,,,,
597,4/17/22 11:07:55 PM,60.690,,,,,
598,4/17/22 11:08:25 PM,60.647,,,,,
599,4/17/22 11:08:55 PM,60.604,,,,,
600,4/17/22 11:09:25 PM,60.604,,,,,
601,4/17/22 11:09:55 PM,60.518,,,,,
602,4/17/22 11:10:25 PM,60.518,,,,,
603,4/17/22 11:10:55 PM,60.475,,,,,
604,4/17/22 11:11:25 PM,60.432,,,,,
605,4/17/22 11:11:55 PM,60.432,,,,,
606,4/17/22 11:12:25 PM,60.432,,,,,
607,4/17/22 11:12:55 PM,60.389,,,,,
608,4/17/22 11:13:25 PM,60.303,,,,,
609,4/17/22 11:13:55 PM,60.260,,,,,
610,4/17/22 11:14:25 PM,60.303,,,,,
611,4/17/22 11:14:55 PM,60.217,,,,,
612,4/17/22 11:15:25 PM,60.260,,,,,
613,4/17/22 11:15:55 PM,60.217,,,,,
614,4/17/22 11:16:25 PM,60.217,,,,,
615,4/17/22 11:16:55 PM,60.217,,,,,
616,4/17/22 11:17:25 PM,60.260,,,,,
617,4/17/22 11:17:55 PM,60.346,,,,,
618,4/17/22 11:18:25 PM,60.389,,,,,
619,4/17/22 11:18:55 PM,60.432,,,,,
620,4/17/22 11:19:25 PM,60.518,,,,,
621,4/17/22 11:19:55 PM,60.604,,,,,
622,4/17/22 11:20:25 PM,60.690,,,,,
623,4/17/22 11:20:55 PM,60.733,,,,,
624,4/17/22 11:21:25 PM,60.690,,,,,
625,4/17/22 11:21:55 PM,60.690,,,,,
626,4/17/22 11:22:25 PM,60.647,,,,,
627,4/17/22 11:22:55 PM,60.604,,,,,
628,4/17/22 11:23:25 PM,60.604,,,,,
629,4/17/22 11:23:55 PM,60.604,,,,,
630,4/17/22 11:24:25 PM,60.604,,,,,
631,4/17/22 11:24:55 PM,60.604,,,,,
632,4/17/22 11:25:25 PM,60.518,,,,,
633,4/17/22 11:25:55 PM,60.432,,,,,
634,4/17/22 11:26:25 PM,60.475,,,,,
635,4/17/22 11:26:55 PM,60.518,,,,,
636,4/17/22 11:27:25 PM,60.561,,,,,
637,4/17/22 11:27:55 PM,60.604,,,,,
638,4/17/22 11:28:25 PM,60.647,,,,,
639,4/17/22 11:28:55 PM,60.733,,,,,
640,4/17/22 11:29:25 PM,60.775,,,,,
641,4/17/22 11:29:55 PM,60.775,,,,,
642,4/17/22 11:30:25 PM,60.733,,,,,
643,4/17/22 11:30:55 PM,60.733,,,,,
644,4/17/22 11:31:25 PM,60.690,,,,,
645,4/17/22 11:31:55 PM,60.733,,,,,
646,4/17/22 11:32:25 PM,60.647,,,,,
647,4/17/22 11:32:55 PM,60.647,,,,,
648,4/17/22 11:33:25 PM,60.690,,,,,
649,4/17/22 11:33:55 PM,60.690,,,,,
650,4/17/22 11:34:25 PM,60.647,,,,,
651,4/17/22 11:34:55 PM,60.647,,,,,
652,4/17/22 11:35:25 PM,60.604,,,,,
653,4/17/22 11:35:55 PM,60.604,,,,,
654,4/17/22 11:36:25 PM,60.561,,,,,
655,4/17/22 11:36:55 PM,60.561,,,,,
656,4/17/22 11:37:25 PM,60.518,,,,,
657,4/17/22 11:37:55 PM,60.518,,,,,
658,4/17/22 11:38:25 PM,60.432,,,,,
659,4/17/22 11:38:55 PM,60.432,,,,,
660,4/17/22 11:39:25 PM,60.432,,,,,
661,4/17/22 11:39:55 PM,60.432,,,,,
662,4/17/22 11:40:25 PM,60.389,,,,,
663,4/17/22 11:40:55 PM,60.346,,,,,
664,4/17/22 11:41:25 PM,60.260,,,,,
665,4/17/22 11:41:55 PM,60.217,,,,,
666,4/17/22 11:42:25 PM,60.174,,,,,
667,4/17/22 11:42:55 PM,60.174,,,,,
668,4/17/22 11:43:25 PM,60.131,,,,,
669,4/17/22 11:43:55 PM,60.174,,,,,
670,4/17/22 11:44:25 PM,60.131,,,,,
671,4/17/22 11:44:55 PM,60.174,,,,,
672,4/17/22 11:45:25 PM,60.303,,,,,
673,4/17/22 11:45:55 PM,60.303,,,,,
674,4/17/22 11:46:25 PM,60.346,,,,,
675,4/17/22 11:46:55 PM,60.432,,,,,
676,4/17/22 11:47:25 PM,60.475,,,,,
677,4/17/22 11:47:55 PM,60.561,,,,,
678,4/17/22 11:48:25 PM,60.647,,,,,
679,4/17/22 11:48:55 PM,60.690,,,,,
680,4/17/22 11:49:25 PM,60.733,,,,,
681,4/17/22 11:49:55 PM,60.733,,,,,
682,4/17/22 11:50:25 PM,60.690,,,,,
683,4/17/22 11:50:55 PM,60.690,,,,,
684,4/17/22 11:51:25 PM,60.690,,,,,
685,4/17/22 11:51:55 PM,60.690,,,,,
686,4/17/22 11:52:25 PM,60.647,,,,,
687,4/17/22 11:52:55 PM,60.647,,,,,
688,4/17/22 11:53:25 PM,60.604,,,,,
689,4/17/22 11:53:55 PM,60.604,,,,,
690,4/17/22 11:54:25 PM,60.647,,,,,
691,4/17/22 11:54:55 PM,60.647,,,,,
692,4/17/22 11:55:25 PM,60.690,,,,,
693,4/17/22 11:55:55 PM,60.690,,,,,
694,4/17/22 11:56:25 PM,60.733,,,,,
695,4/17/22 11:56:55 PM,60.818,,,,,
696,4/17/22 11:57:25 PM,60.904,,,,,
697,4/17/22 11:57:55 PM,60.904,,,,,
698,4/17/22 11:58:25 PM,60.818,,,,,
699,4/17/22 11:58:55 PM,60.818,,,,,
700,4/17/22 11:59:25 PM,60.775,,,,,
701,4/17/22 11:59:55 PM,60.775,,,,,
702,4/18/22 12:00:25 AM,60.733,,,,,
703,4/18/22 12:00:55 AM,60.690,,,,,
704,4/18/22 12:01:25 AM,60.733,,,,,
705,4/18/22 12:01:55 AM,60.690,,,,,
706,4/18/22 12:02:25 AM,60.690,,,,,
707,4/18/22 12:02:55 AM,60.690,,,,,
708,4/18/22 12:03:25 AM,60.647,,,,,
709,4/18/22 12:03:55 AM,60.647,,,,,
710,4/18/22 12:04:25 AM,60.604,,,,,
711,4/18/22 12:04:55 AM,60.518,,,,,
712,4/18/22 12:05:25 AM,60.432,,,,,
713,4/18/22 12:05:55 AM,60.432,,,,,
714,4/18/22 12:06:25 AM,60.432,,,,,
715,4/18/22 12:06:55 AM,60.432,,,,,
716,4/18/22 12:07:25 AM,60.432,,,,,
717,4/18/22 12:07:55 AM,60.389,,,,,
718,4/18/22 12:08:25 AM,60.389,,,,,
719,4/18/22 12:08:55 AM,60.346,,,,,
720,4/18/22 12:09:25 AM,60.346,,,,,
721,4/18/22 12:09:55 AM,60.303,,,,,
722,4/18/22 12:10:25 AM,60.303,,,,,
723,4/18/22 12:10:55 AM,60.260,,,,,
724,4/18/22 12:11:25 AM,60.346,,,,,
725,4/18/22 12:11:55 AM,60.389,,,,,
726,4/18/22 12:12:25 AM,60.432,,,,,
727,4/18/22 12:12:55 AM,60.432,,,,,
728,4/18/22 12:13:25 AM,60.475,,,,,
729,4/18/22 12:13:55 AM,60.604,,,,,
730,4/18/22 12:14:25 AM,60.604,,,,,
731,4/18/22 12:14:55 AM,60.690,,,,,
732,4/18/22 12:15:25 AM,60.647,,,,,
733,4/18/22 12:15:55 AM,60.690,,,,,
734,4/18/22 12:16:25 AM,60.690,,,,,
735,4/18/22 12:16:55 AM,60.647,,,,,
736,4/18/22 12:17:25 AM,60.647,,,,,
737,4/18/22 12:17:55 AM,60.647,,,,,
738,4/18/22 12:18:25 AM,60.604,,,,,
739,4/18/22 12:18:55 AM,60.647,,,,,
740,4/18/22 12:19:25 AM,60.647,,,,,
741,4/18/22 12:19:55 AM,60.647,,,,,
742,4/18/22 12:20:25 AM,60.690,,,,,
743,4/18/22 12:20:55 AM,60.647,,,,,
744,4/18/22 12:21:25 AM,60.647,,,,,
745,4/18/22 12:21:55 AM,60.690,,,,,
746,4/18/22 12:22:25 AM,60.733,,,,,
747,4/18/22 12:22:55 AM,60.775,,,,,
748,4/18/22 12:23:25 AM,60.861,,,,,
749,4/18/22 12:23:55 AM,60.861,,,,,
750,4/18/22 12:24:25 AM,60.861,,,,,
751,4/18/22 12:24:55 AM,60.818,,,,,
752,4/18/22 12:25:25 AM,60.775,,,,,
753,4/18/22 12:25:55 AM,60.775,,,,,
754,4/18/22 12:26:25 AM,60.733,,,,,
755,4/18/22 12:26:55 AM,60.690,,,,,
756,4/18/22 12:27:25 AM,60.647,,,,,
757,4/18/22 12:27:55 AM,60.647,,,,,
758,4/18/22 12:28:25 AM,60.604,,,,,
759,4/18/22 12:28:55 AM,60.561,,,,,
760,4/18/22 12:29:25 AM,60.518,,,,,
761,4/18/22 12:29:55 AM,60.475,,,,,
762,4/18/22 12:30:25 AM,60.432,,,,,
763,4/18/22 12:30:55 AM,60.432,,,,,
764,4/18/22 12:31:25 AM,60.432,,,,,
765,4/18/22 12:31:55 AM,60.432,,,,,
766,4/18/22 12:32:25 AM,60.432,,,,,
767,4/18/22 12:32:55 AM,60.432,,,,,
768,4/18/22 12:33:25 AM,60.389,,,,,
769,4/18/22 12:33:55 AM,60.346,,,,,
770,4/18/22 12:34:25 AM,60.303,,,,,
771,4/18/22 12:34:55 AM,60.260,,,,,
772,4/18/22 12:35:25 AM,60.217,,,,,
773,4/18/22 12:35:55 AM,60.217,,,,,
774,4/18/22 12:36:25 AM,60.217,,,,,
775,4/18/22 12:36:55 AM,60.217,,,,,
776,4/18/22 12:37:25 AM,60.303,,,,,
777,4/18/22 12:37:55 AM,60.346,,,,,
778,4/18/22 12:38:25 AM,60.346,,,,,
779,4/18/22 12:38:55 AM,60.389,,,,,
780,4/18/22 12:39:25 AM,60.432,,,,,
781,4/18/22 12:39:55 AM,60.561,,,,,
782,4/18/22 12:40:25 AM,60.647,,,,,
783,4/18/22 12:40:55 AM,60.733,,,,,
784,4/18/22 12:41:25 AM,60.775,,,,,
785,4/18/22 12:41:55 AM,60.775,,,,,
786,4/18/22 12:42:25 AM,60.775,,,,,
787,4/18/22 12:42:55 AM,60.690,,,,,
788,4/18/22 12:43:25 AM,60.690,,,,,
789,4/18/22 12:43:55 AM,60.647,,,,,
790,4/18/22 12:44:25 AM,60.647,,,,,
791,4/18/22 12:44:55 AM,60.647,,,,,
792,4/18/22 12:45:25 AM,60.647,,,,,
793,4/18/22 12:45:55 AM,60.604,,,,,
794,4/18/22 12:46:25 AM,60.647,,,,,
795,4/18/22 12:46:55 AM,60.604,,,,,
796,4/18/22 12:47:25 AM,60.647,,,,,
797,4/18/22 12:47:55 AM,60.690,,,,,
798,4/18/22 12:48:25 AM,60.733,,,,,
799,4/18/22 12:48:55 AM,60.733,,,,,
800,4/18/22 12:49:25 AM,60.733,,,,,
801,4/18/22 12:49:55 AM,60.733,,,,,
802,4/18/22 12:50:25 AM,60.733,,,,,
803,4/18/22 12:50:55 AM,60.690,,,,,
804,4/18/22 12:51:25 AM,60.647,,,,,
805,4/18/22 12:51:55 AM,60.647,,,,,
806,4/18/22 12:52:25 AM,60.647,,,,,
807,4/18/22 12:52:55 AM,60.647,,,,,
808,4/18/22 12:53:25 AM,60.647,,,,,
809,4/18/22 12:53:55 AM,60.647,,,,,
810,4/18/22 12:54:25 AM,60.647,,,,,
811,4/18/22 12:54:55 AM,60.561,,,,,
812,4/18/22 12:55:25 AM,60.518,,,,,
813,4/18/22 12:55:55 AM,60.518,,,,,
814,4/18/22 12:56:25 AM,60.475,,,,,
815,4/18/22 12:56:55 AM,60.561,,,,,
816,4/18/22 12:57:25 AM,60.604,,,,,
817,4/18/22 12:57:55 AM,60.647,,,,,
818,4/18/22 12:58:25 AM,60.647,,,,,
819,4/18/22 12:58:55 AM,60.690,,,,,
820,4/18/22 12:59:25 AM,60.647,,,,,
821,4/18/22 12:59:55 AM,60.647,,,,,
822,4/18/22 1:00:25 AM,60.604,,,,,
823,4/18/22 1:00:55 AM,60.561,,,,,
824,4/18/22 1:01:25 AM,60.561,,,,,
825,4/18/22 1:01:55 AM,60.561,,,,,
826,4/18/22 1:02:25 AM,60.518,,,,,
827,4/18/22 1:02:55 AM,60.475,,,,,
828,4/18/22 1:03:25 AM,60.475,,,,,
829,4/18/22 1:03:55 AM,60.432,,,,,
830,4/18/22 1:04:25 AM,60.432,,,,,
831,4/18/22 1:04:55 AM,60.346,,,,,
832,4/18/22 1:05:25 AM,60.303,,,,,
833,4/18/22 1:05:55 AM,60.303,,,,,
834,4/18/22 1:06:25 AM,60.260,,,,,
835,4/18/22 1:06:55 AM,60.260,,,,,
836,4/18/22 1:07:25 AM,60.260,,,,,
837,4/18/22 1:07:55 AM,60.260,,,,,
838,4/18/22 1:08:25 AM,60.303,,,,,
839,4/18/22 1:08:55 AM,60.346,,,,,
840,4/18/22 1:09:25 AM,60.389,,,,,
841,4/18/22 1:09:55 AM,60.432,,,,,
842,4/18/22 1:10:25 AM,60.432,,,,,
843,4/18/22 1:10:55 AM,60.475,,,,,
844,4/18/22 1:11:25 AM,60.647,,,,,
845,4/18/22 1:11:55 AM,60.647,,,,,
846,4/18/22 1:12:25 AM,60.604,,,,,
847,4/18/22 1:12:55 AM,60.561,,,,,
848,4/18/22 1:13:25 AM,60.518,,,,,
849,4/18/22 1:13:55 AM,60.475,,,,,
850,4/18/22 1:14:25 AM,60.432,,,,,
851,4/18/22 1:14:55 AM,60.432,,,,,
852,4/18/22 1:15:25 AM,60.432,,,,,
853,4/18/22 1:15:55 AM,60.432,,,,,
854,4/18/22 1:16:25 AM,60.432,,,,,
855,4/18/22 1:16:55 AM,60.432,,,,,
856,4/18/22 1:17:25 AM,60.432,,,,,
857,4/18/22 1:17:55 AM,60.432,,,,,
858,4/18/22 1:18:25 AM,60.432,,,,,
859,4/18/22 1:18:55 AM,60.518,,,,,
860,4/18/22 1:19:25 AM,60.518,,,,,
861,4/18/22 1:19:55 AM,60.518,,,,,
862,4/18/22 1:20:25 AM,60.561,,,,,
863,4/18/22 1:20:55 AM,60.561,,,,,
864,4/18/22 1:21:25 AM,60.561,,,,,
865,4/18/22 1:21:55 AM,60.604,,,,,
866,4/18/22 1:22:25 AM,60.604,,,,,
867,4/18/22 1:22:55 AM,60.604,,,,,
868,4/18/22 1:23:25 AM,60.518,,,,,
869,4/18/22 1:23:55 AM,60.518,,,,,
870,4/18/22 1:24:25 AM,60.518,,,,,
871,4/18/22 1:24:55 AM,60.561,,,,,
872,4/18/22 1:25:25 AM,60.518,,,,,
873,4/18/22 1:25:55 AM,60.475,,,,,
874,4/18/22 1:26:25 AM,60.475,,,,,
875,4/18/22 1:26:55 AM,60.475,,,,,
876,4/18/22 1:27:25 AM,60.432,,,,,
877,4/18/22 1:27:55 AM,60.432,,,,,
878,4/18/22 1:28:25 AM,60.432,,,,,
879,4/18/22 1:28:55 AM,60.346,,,,,
880,4/18/22 1:29:25 AM,60.303,,,,,
881,4/18/22 1:29:55 AM,60.303,,,,,
882,4/18/22 1:30:25 AM,60.303,,,,,
883,4/18/22 1:30:55 AM,60.303,,,,,
884,4/18/22 1:31:25 AM,60.303,,,,,
885,4/18/22 1:31:55 AM,60.346,,,,,
886,4/18/22 1:32:25 AM,60.346,,,,,
887,4/18/22 1:32:55 AM,60.346,,,,,
888,4/18/22 1:33:25 AM,60.346,,,,,
889,4/18/22 1:33:55 AM,60.389,,,,,
890,4/18/22 1:34:25 AM,60.432,,,,,
891,4/18/22 1:34:55 AM,60.561,,,,,
892,4/18/22 1:35:25 AM,60.604,,,,,
893,4/18/22 1:35:55 AM,60.647,,,,,
894,4/18/22 1:36:25 AM,60.690,,,,,
895,4/18/22 1:36:55 AM,60.733,,,,,
896,4/18/22 1:37:25 AM,60.733,,,,,
897,4/18/22 1:37:55 AM,60.733,,,,,
898,4/18/22 1:38:25 AM,60.733,,,,,
899,4/18/22 1:38:55 AM,60.733,,,,,
900,4/18/22 1:39:25 AM,60.690,,,,,
901,4/18/22 1:39:55 AM,60.733,,,,,
902,4/18/22 1:40:25 AM,60.733,,,,,
903,4/18/22 1:40:55 AM,60.733,,,,,
904,4/18/22 1:41:25 AM,60.733,,,,,
905,4/18/22 1:41:55 AM,60.647,,,,,
906,4/18/22 1:42:25 AM,60.647,,,,,
907,4/18/22 1:42:55 AM,60.604,,,,,
908,4/18/22 1:43:25 AM,60.604,,,,,
909,4/18/22 1:43:55 AM,60.604,,,,,
910,4/18/22 1:44:25 AM,60.604,,,,,
911,4/18/22 1:44:55 AM,60.604,,,,,
912,4/18/22 1:45:25 AM,60.690,,,,,
913,4/18/22 1:45:55 AM,60.775,,,,,
914,4/18/22 1:46:25 AM,60.775,,,,,
915,4/18/22 1:46:55 AM,60.775,,,,,
916,4/18/22 1:47:25 AM,60.775,,,,,
917,4/18/22 1:47:55 AM,60.733,,,,,
918,4/18/22 1:48:25 AM,60.733,,,,,
919,4/18/22 1:48:55 AM,60.733,,,,,
920,4/18/22 1:49:25 AM,60.733,,,,,
921,4/18/22 1:49:55 AM,60.733,,,,,
922,4/18/22 1:50:25 AM,60.690,,,,,
923,4/18/22 1:50:55 AM,60.647,,,,,
924,4/18/22 1:51:25 AM,60.604,,,,,
925,4/18/22 1:51:55 AM,60.604,,,,,
926,4/18/22 1:52:25 AM,60.561,,,,,
927,4/18/22 1:52:55 AM,60.432,,,,,
928,4/18/22 1:53:25 AM,60.432,,,,,
929,4/18/22 1:53:55 AM,60.432,,,,,
930,4/18/22 1:54:25 AM,60.432,,,,,
931,4/18/22 1:54:55 AM,60.475,,,,,
932,4/18/22 1:55:25 AM,60.518,,,,,
933,4/18/22 1:55:55 AM,60.604,,,,,
934,4/18/22 1:56:25 AM,60.647,,,,,
935,4/18/22 1:56:55 AM,60.647,,,,,
936,4/18/22 1:57:25 AM,60.647,,,,,
937,4/18/22 1:57:55 AM,60.647,,,,,
938,4/18/22 1:58:25 AM,60.647,,,,,
939,4/18/22 1:58:55 AM,60.604,,,,,
940,4/18/22 1:59:25 AM,60.561,,,,,
941,4/18/22 1:59:55 AM,60.518,,,,,
942,4/18/22 2:00:25 AM,60.518,,,,,
943,4/18/22 2:00:55 AM,60.475,,,,,
944,4/18/22 2:01:25 AM,60.561,,,,,
945,4/18/22 2:01:55 AM,60.561,,,,,
946,4/18/22 2:02:25 AM,60.561,,,,,
947,4/18/22 2:02:55 AM,60.561,,,,,
948,4/18/22 2:03:25 AM,60.561,,,,,
949,4/18/22 2:03:55 AM,60.647,,,,,
950,4/18/22 2:04:25 AM,60.647,,,,,
951,4/18/22 2:04:55 AM,60.647,,,,,
952,4/18/22 2:05:25 AM,60.647,,,,,
953,4/18/22 2:05:55 AM,60.690,,,,,
954,4/18/22 2:06:25 AM,60.647,,,,,
955,4/18/22 2:06:55 AM,60.647,,,,,
956,4/18/22 2:07:25 AM,60.604,,,,,
957,4/18/22 2:07:55 AM,60.561,,,,,
958,4/18/22 2:08:25 AM,60.518,,,,,
959,4/18/22 2:08:55 AM,60.561,,,,,
960,4/18/22 2:09:25 AM,60.561,,,,,
961,4/18/22 2:09:55 AM,60.604,,,,,
962,4/18/22 2:10:25 AM,60.518,,,,,
963,4/18/22 2:10:55 AM,60.475,,,,,
964,4/18/22 2:11:25 AM,60.475,,,,,
965,4/18/22 2:11:55 AM,60.475,,,,,
966,4/18/22 2:12:25 AM,60.475,,,,,
967,4/18/22 2:12:55 AM,60.432,,,,,
968,4/18/22 2:13:25 AM,60.432,,,,,
969,4/18/22 2:13:55 AM,60.432,,,,,
970,4/18/22 2:14:25 AM,60.432,,,,,
971,4/18/22 2:14:55 AM,60.432,,,,,
972,4/18/22 2:15:25 AM,60.432,,,,,
973,4/18/22 2:15:55 AM,60.432,,,,,
974,4/18/22 2:16:25 AM,60.432,,,,,
975,4/18/22 2:16:55 AM,60.432,,,,,
976,4/18/22 2:17:25 AM,60.432,,,,,
977,4/18/22 2:17:55 AM,60.432,,,,,
978,4/18/22 2:18:25 AM,60.432,,,,,
979,4/18/22 2:18:55 AM,60.518,,,,,
980,4/18/22 2:19:25 AM,60.604,,,,,
981,4/18/22 2:19:55 AM,60.647,,,,,
982,4/18/22 2:20:25 AM,60.647,,,,,
983,4/18/22 2:20:55 AM,60.647,,,,,
984,4/18/22 2:21:25 AM,60.647,,,,,
985,4/18/22 2:21:55 AM,60.647,,,,,
986,4/18/22 2:22:25 AM,60.647,,,,,
987,4/18/22 2:22:55 AM,60.647,,,,,
988,4/18/22 2:23:25 AM,60.604,,,,,
989,4/18/22 2:23:55 AM,60.604,,,,,
990,4/18/22 2:24:25 AM,60.604,,,,,
991,4/18/22 2:24:55 AM,60.604,,,,,
992,4/18/22 2:25:25 AM,60.604,,,,,
993,4/18/22 2:25:55 AM,60.647,,,,,
994,4/18/22 2:26:25 AM,60.647,,,,,
995,4/18/22 2:26:55 AM,60.647,,,,,
996,4/18/22 2:27:25 AM,60.647,,,,,
997,4/18/22 2:27:55 AM,60.604,,,,,
998,4/18/22 2:28:25 AM,60.604,,,,,
999,4/18/22 2:28:55 AM,60.647,,,,,
1000,4/18/22 2:29:25 AM,60.647,,,,,
1001,4/18/22 2:29:55 AM,60.647,,,,,
1002,4/18/22 2:30:25 AM,60.647,,,,,
1003,4/18/22 2:30:55 AM,60.647,,,,,
1004,4/18/22 2:31:25 AM,60.647,,,,,
1005,4/18/22 2:31:55 AM,60.604,,,,,
1006,4/18/22 2:32:25 AM,60.604,,,,,
1007,4/18/22 2:32:55 AM,60.647,,,,,
1008,4/18/22 2:33:25 AM,60.647,,,,,
1009,4/18/22 2:33:55 AM,60.604,,,,,
1010,4/18/22 2:34:25 AM,60.604,,,,,
1011,4/18/22 2:34:55 AM,60.604,,,,,
1012,4/18/22 2:35:25 AM,60.604,,,,,
1013,4/18/22 2:35:55 AM,60.604,,,,,
1014,4/18/22 2:36:25 AM,60.561,,,,,
1015,4/18/22 2:36:55 AM,60.561,,,,,
1016,4/18/22 2:37:25 AM,60.475,,,,,
1017,4/18/22 2:37:55 AM,60.432,,,,,
1018,4/18/22 2:38:25 AM,60.389,,,,,
1019,4/18/22 2:38:55 AM,60.346,,,,,
1020,4/18/22 2:39:25 AM,60.346,,,,,
1021,4/18/22 2:39:55 AM,60.346,,,,,
1022,4/18/22 2:40:25 AM,60.389,,,,,
1023,4/18/22 2:40:55 AM,60.389,,,,,
1024,4/18/22 2:41:25 AM,60.389,,,,,
1025,4/18/22 2:41:55 AM,60.432,,,,,
1026,4/18/22 2:42:25 AM,60.432,,,,,
1027,4/18/22 2:42:55 AM,60.475,,,,,
1028,4/18/22 2:43:25 AM,60.561,,,,,
1029,4/18/22 2:43:55 AM,60.604,,,,,
1030,4/18/22 2:44:25 AM,60.604,,,,,
1031,4/18/22 2:44:55 AM,60.604,,,,,
1032,4/18/22 2:45:25 AM,60.604,,,,,
1033,4/18/22 2:45:55 AM,60.604,,,,,
1034,4/18/22 2:46:25 AM,60.604,,,,,
1035,4/18/22 2:46:55 AM,60.604,,,,,
1036,4/18/22 2:47:25 AM,60.604,,,,,
1037,4/18/22 2:47:55 AM,60.561,,,,,
1038,4/18/22 2:48:25 AM,60.518,,,,,
1039,4/18/22 2:48:55 AM,60.475,,,,,
1040,4/18/22 2:49:25 AM,60.475,,,,,
1041,4/18/22 2:49:55 AM,60.475,,,,,
1042,4/18/22 2:50:25 AM,60.518,,,,,
1043,4/18/22 2:50:55 AM,60.475,,,,,
1044,4/18/22 2:51:25 AM,60.432,,,,,
1045,4/18/22 2:51:55 AM,60.475,,,,,
1046,4/18/22 2:52:25 AM,60.518,,,,,
1047,4/18/22 2:52:55 AM,60.604,,,,,
1048,4/18/22 2:53:25 AM,60.604,,,,,
1049,4/18/22 2:53:55 AM,60.647,,,,,
1050,4/18/22 2:54:25 AM,60.733,,,,,
1051,4/18/22 2:54:55 AM,60.733,,,,,
1052,4/18/22 2:55:25 AM,60.733,,,,,
1053,4/18/22 2:55:55 AM,60.690,,,,,
1054,4/18/22 2:56:25 AM,60.733,,,,,
1055,4/18/22 2:56:55 AM,60.733,,,,,
1056,4/18/22 2:57:25 AM,60.733,,,,,
1057,4/18/22 2:57:55 AM,60.690,,,,,
1058,4/18/22 2:58:25 AM,60.690,,,,,
1059,4/18/22 2:58:55 AM,60.647,,,,,
1060,4/18/22 2:59:25 AM,60.647,,,,,
1061,4/18/22 2:59:55 AM,60.647,,,,,
1062,4/18/22 3:00:25 AM,60.604,,,,,
1063,4/18/22 3:00:55 AM,60.561,,,,,
1064,4/18/22 3:01:25 AM,60.475,,,,,
1065,4/18/22 3:01:55 AM,60.475,,,,,
1066,4/18/22 3:02:25 AM,60.475,,,,,
