"Plot Title: Experiment "
"#","Time, GMT-07:00","Temp, ¡ÆF","Temp, ¡ÆF","Good Battery","Host Connected","End Of File"
495,3/23/22 8:02:08 PM,81.953,81.864,,,
496,3/23/22 8:02:38 PM,81.953,81.819,,,
497,3/23/22 8:03:08 PM,81.953,81.775,,,
498,3/23/22 8:03:38 PM,81.908,81.775,,,
499,3/23/22 8:04:08 PM,81.953,81.819,,,
500,3/23/22 8:04:38 PM,81.953,81.819,,,
501,3/23/22 8:05:08 PM,81.997,81.819,,,
502,3/23/22 8:05:38 PM,81.953,81.819,,,
503,3/23/22 8:06:08 PM,81.953,81.819,,,
504,3/23/22 8:06:38 PM,81.953,81.864,,,
505,3/23/22 8:07:08 PM,81.953,81.864,,,
506,3/23/22 8:07:38 PM,81.997,81.908,,,
507,3/23/22 8:08:08 PM,81.997,81.908,,,
508,3/23/22 8:08:38 PM,81.997,81.908,,,
509,3/23/22 8:09:08 PM,81.997,81.908,,,
510,3/23/22 8:09:38 PM,81.997,81.908,,,
511,3/23/22 8:10:08 PM,81.997,81.908,,,
512,3/23/22 8:10:38 PM,82.041,81.908,,,
513,3/23/22 8:11:08 PM,82.041,81.953,,,
514,3/23/22 8:11:38 PM,82.041,81.953,,,
515,3/23/22 8:12:08 PM,81.997,81.908,,,
516,3/23/22 8:12:38 PM,81.997,81.908,,,
517,3/23/22 8:13:08 PM,81.997,81.953,,,
518,3/23/22 8:13:38 PM,82.041,81.953,,,
519,3/23/22 8:14:08 PM,82.041,81.953,,,
520,3/23/22 8:14:38 PM,81.997,81.908,,,
521,3/23/22 8:15:08 PM,81.997,81.908,,,
522,3/23/22 8:15:38 PM,81.953,81.908,,,
523,3/23/22 8:16:08 PM,81.953,81.908,,,
524,3/23/22 8:16:38 PM,81.997,81.908,,,
525,3/23/22 8:17:08 PM,81.997,81.908,,,
526,3/23/22 8:17:38 PM,81.997,81.908,,,
527,3/23/22 8:18:08 PM,81.997,81.908,,,
528,3/23/22 8:18:38 PM,81.997,81.908,,,
529,3/23/22 8:19:08 PM,81.997,81.908,,,
530,3/23/22 8:19:38 PM,81.997,81.908,,,
531,3/23/22 8:20:08 PM,81.997,81.953,,,
532,3/23/22 8:20:38 PM,81.997,81.908,,,
533,3/23/22 8:21:08 PM,81.953,81.908,,,
534,3/23/22 8:21:38 PM,81.953,81.908,,,
535,3/23/22 8:22:08 PM,81.997,81.908,,,
536,3/23/22 8:22:38 PM,81.997,81.953,,,
537,3/23/22 8:23:08 PM,81.997,81.953,,,
538,3/23/22 8:23:38 PM,81.997,81.953,,,
539,3/23/22 8:24:08 PM,81.997,81.908,,,
540,3/23/22 8:24:38 PM,81.953,81.953,,,
541,3/23/22 8:25:08 PM,81.997,81.908,,,
542,3/23/22 8:25:38 PM,82.041,81.953,,,
543,3/23/22 8:26:08 PM,82.086,81.997,,,
544,3/23/22 8:26:38 PM,82.086,81.997,,,
545,3/23/22 8:27:08 PM,82.130,81.997,,,
546,3/23/22 8:27:38 PM,82.130,82.041,,,
547,3/23/22 8:28:08 PM,82.086,82.041,,,
548,3/23/22 8:28:38 PM,82.086,81.997,,,
549,3/23/22 8:29:08 PM,82.041,81.953,,,
550,3/23/22 8:29:38 PM,82.041,81.953,,,
551,3/23/22 8:30:08 PM,82.041,81.953,,,
552,3/23/22 8:30:38 PM,82.041,81.953,,,
553,3/23/22 8:31:08 PM,82.041,81.997,,,
554,3/23/22 8:31:38 PM,82.041,81.953,,,
555,3/23/22 8:32:08 PM,82.041,81.953,,,
556,3/23/22 8:32:38 PM,81.997,81.953,,,
557,3/23/22 8:33:08 PM,81.997,81.908,,,
558,3/23/22 8:33:38 PM,81.997,81.908,,,
559,3/23/22 8:34:08 PM,81.997,81.908,,,
560,3/23/22 8:34:38 PM,81.997,81.953,,,
561,3/23/22 8:35:08 PM,82.041,81.953,,,
562,3/23/22 8:35:38 PM,82.041,81.953,,,
563,3/23/22 8:36:08 PM,81.997,81.953,,,
564,3/23/22 8:36:38 PM,81.997,81.864,,,
565,3/23/22 8:37:08 PM,81.953,81.819,,,
566,3/23/22 8:37:38 PM,81.953,81.819,,,
567,3/23/22 8:38:08 PM,81.953,81.819,,,
568,3/23/22 8:38:38 PM,81.953,81.864,,,
569,3/23/22 8:39:08 PM,81.953,81.864,,,
570,3/23/22 8:39:38 PM,81.908,81.819,,,
571,3/23/22 8:40:08 PM,81.864,81.819,,,
572,3/23/22 8:40:38 PM,81.908,81.819,,,
573,3/23/22 8:41:08 PM,81.908,81.819,,,
574,3/23/22 8:41:38 PM,81.908,81.819,,,
575,3/23/22 8:42:08 PM,81.908,81.819,,,
576,3/23/22 8:42:38 PM,81.864,81.819,,,
577,3/23/22 8:43:08 PM,81.864,81.775,,,
578,3/23/22 8:43:38 PM,81.864,81.775,,,
579,3/23/22 8:44:08 PM,81.908,81.819,,,
580,3/23/22 8:44:38 PM,81.908,81.864,,,
581,3/23/22 8:45:08 PM,81.953,81.864,,,
582,3/23/22 8:45:38 PM,81.997,81.864,,,
583,3/23/22 8:46:08 PM,82.041,81.908,,,
584,3/23/22 8:46:38 PM,81.997,81.953,,,
585,3/23/22 8:47:08 PM,82.041,81.953,,,
586,3/23/22 8:47:38 PM,82.086,81.997,,,
587,3/23/22 8:48:08 PM,82.086,81.997,,,
588,3/23/22 8:48:38 PM,82.086,81.997,,,
589,3/23/22 8:49:08 PM,82.041,81.953,,,
590,3/23/22 8:49:38 PM,82.041,81.908,,,
591,3/23/22 8:50:08 PM,81.953,81.864,,,
592,3/23/22 8:50:38 PM,81.953,81.775,,,
593,3/23/22 8:51:08 PM,81.953,81.731,,,
594,3/23/22 8:51:38 PM,81.908,81.686,,,
595,3/23/22 8:52:08 PM,81.864,81.642,,,
596,3/23/22 8:52:38 PM,81.864,81.642,,,
597,3/23/22 8:53:08 PM,81.864,81.642,,,
598,3/23/22 8:53:38 PM,81.864,81.686,,,
599,3/23/22 8:54:08 PM,81.864,81.686,,,
600,3/23/22 8:54:38 PM,81.864,81.686,,,
601,3/23/22 8:55:08 PM,81.864,81.731,,,
602,3/23/22 8:55:38 PM,81.864,81.731,,,
603,3/23/22 8:56:08 PM,81.864,81.731,,,
604,3/23/22 8:56:38 PM,81.908,81.775,,,
605,3/23/22 8:57:08 PM,81.908,81.819,,,
606,3/23/22 8:57:38 PM,81.864,81.819,,,
607,3/23/22 8:58:08 PM,81.864,81.775,,,
608,3/23/22 8:58:38 PM,81.908,81.819,,,
609,3/23/22 8:59:08 PM,81.908,81.819,,,
610,3/23/22 8:59:38 PM,81.908,81.864,,,
611,3/23/22 9:00:08 PM,81.953,81.864,,,
612,3/23/22 9:00:38 PM,81.908,81.864,,,
613,3/23/22 9:01:08 PM,81.908,81.864,,,
614,3/23/22 9:01:38 PM,81.953,81.864,,,
615,3/23/22 9:02:08 PM,81.953,81.864,,,
616,3/23/22 9:02:38 PM,81.997,81.908,,,
617,3/23/22 9:03:08 PM,81.997,81.908,,,
618,3/23/22 9:03:38 PM,81.997,81.908,,,
619,3/23/22 9:04:08 PM,81.997,81.908,,,
620,3/23/22 9:04:38 PM,81.997,81.908,,,
621,3/23/22 9:05:08 PM,81.997,81.908,,,
622,3/23/22 9:05:38 PM,81.997,81.908,,,
623,3/23/22 9:06:08 PM,81.997,81.953,,,
624,3/23/22 9:06:38 PM,82.041,81.953,,,
625,3/23/22 9:07:08 PM,82.041,81.908,,,
626,3/23/22 9:07:38 PM,82.041,81.953,,,
627,3/23/22 9:08:08 PM,82.041,81.953,,,
628,3/23/22 9:08:38 PM,82.041,81.953,,,
629,3/23/22 9:09:08 PM,82.086,81.997,,,
630,3/23/22 9:09:38 PM,82.086,81.997,,,
631,3/23/22 9:10:08 PM,82.086,82.041,,,
632,3/23/22 9:10:38 PM,82.130,82.041,,,
633,3/23/22 9:11:08 PM,82.130,82.041,,,
634,3/23/22 9:11:38 PM,82.175,82.086,,,
635,3/23/22 9:12:08 PM,82.130,82.086,,,
636,3/23/22 9:12:38 PM,82.130,82.041,,,
637,3/23/22 9:13:08 PM,82.086,81.997,,,
638,3/23/22 9:13:38 PM,82.041,81.997,,,
639,3/23/22 9:14:08 PM,82.041,81.997,,,
640,3/23/22 9:14:38 PM,82.086,81.997,,,
641,3/23/22 9:15:08 PM,82.041,81.997,,,
642,3/23/22 9:15:38 PM,82.041,81.953,,,
643,3/23/22 9:16:08 PM,81.997,81.908,,,
644,3/23/22 9:16:38 PM,81.997,81.908,,,
645,3/23/22 9:17:08 PM,81.997,81.908,,,
646,3/23/22 9:17:38 PM,81.997,81.908,,,
647,3/23/22 9:18:08 PM,81.997,81.908,,,
648,3/23/22 9:18:38 PM,81.997,81.908,,,
649,3/23/22 9:19:08 PM,82.041,81.953,,,
650,3/23/22 9:19:38 PM,82.041,81.953,,,
651,3/23/22 9:20:08 PM,82.041,81.953,,,
652,3/23/22 9:20:38 PM,82.041,81.953,,,
653,3/23/22 9:21:08 PM,82.041,81.953,,,
654,3/23/22 9:21:38 PM,82.041,81.953,,,
655,3/23/22 9:22:08 PM,82.086,81.997,,,
656,3/23/22 9:22:38 PM,82.130,81.997,,,
657,3/23/22 9:23:08 PM,82.175,82.041,,,
658,3/23/22 9:23:38 PM,82.130,82.041,,,
659,3/23/22 9:24:08 PM,82.086,82.041,,,
660,3/23/22 9:24:38 PM,82.086,82.041,,,
661,3/23/22 9:25:08 PM,82.086,81.997,,,
662,3/23/22 9:25:38 PM,82.086,82.041,,,
663,3/23/22 9:26:08 PM,82.086,81.997,,,
664,3/23/22 9:26:38 PM,82.130,82.041,,,
665,3/23/22 9:27:08 PM,82.086,82.041,,,
666,3/23/22 9:27:38 PM,82.130,82.041,,,
667,3/23/22 9:28:08 PM,82.130,82.041,,,
668,3/23/22 9:28:38 PM,82.130,82.086,,,
669,3/23/22 9:29:08 PM,82.175,82.086,,,
670,3/23/22 9:29:38 PM,82.175,82.086,,,
671,3/23/22 9:30:08 PM,82.175,82.086,,,
672,3/23/22 9:30:38 PM,82.175,82.086,,,
673,3/23/22 9:31:08 PM,82.175,82.086,,,
674,3/23/22 9:31:38 PM,82.175,82.086,,,
675,3/23/22 9:32:08 PM,82.175,82.086,,,
676,3/23/22 9:32:38 PM,82.175,82.086,,,
677,3/23/22 9:33:08 PM,82.175,82.086,,,
678,3/23/22 9:33:38 PM,82.130,82.086,,,
679,3/23/22 9:34:08 PM,82.130,82.086,,,
680,3/23/22 9:34:38 PM,82.130,82.041,,,
681,3/23/22 9:35:08 PM,82.130,82.041,,,
682,3/23/22 9:35:38 PM,82.130,82.041,,,
683,3/23/22 9:36:08 PM,82.175,82.041,,,
684,3/23/22 9:36:38 PM,82.130,82.041,,,
685,3/23/22 9:37:08 PM,82.130,82.086,,,
686,3/23/22 9:37:38 PM,82.130,82.041,,,
687,3/23/22 9:38:08 PM,82.130,82.086,,,
688,3/23/22 9:38:38 PM,82.175,82.086,,,
689,3/23/22 9:39:08 PM,82.175,82.041,,,
690,3/23/22 9:39:38 PM,82.130,82.086,,,
691,3/23/22 9:40:08 PM,82.086,82.041,,,
692,3/23/22 9:40:38 PM,82.086,81.997,,,
693,3/23/22 9:41:08 PM,82.041,81.953,,,
694,3/23/22 9:41:38 PM,82.041,81.953,,,
695,3/23/22 9:42:08 PM,82.041,81.908,,,
696,3/23/22 9:42:38 PM,82.041,81.953,,,
697,3/23/22 9:43:08 PM,82.041,81.953,,,
698,3/23/22 9:43:38 PM,82.041,81.953,,,
699,3/23/22 9:44:08 PM,82.041,81.908,,,
700,3/23/22 9:44:38 PM,82.041,81.953,,,
701,3/23/22 9:45:08 PM,82.041,81.953,,,
702,3/23/22 9:45:38 PM,82.086,81.953,,,
703,3/23/22 9:46:08 PM,82.086,81.997,,,
704,3/23/22 9:46:38 PM,82.086,81.997,,,
705,3/23/22 9:47:08 PM,82.086,81.997,,,
706,3/23/22 9:47:38 PM,82.041,81.953,,,
707,3/23/22 9:48:08 PM,82.041,81.953,,,
708,3/23/22 9:48:38 PM,82.041,81.908,,,
709,3/23/22 9:49:08 PM,81.997,81.908,,,
710,3/23/22 9:49:38 PM,81.997,81.864,,,
711,3/23/22 9:50:08 PM,81.953,81.864,,,
712,3/23/22 9:50:38 PM,81.953,81.819,,,
713,3/23/22 9:51:08 PM,81.953,81.819,,,
714,3/23/22 9:51:38 PM,81.908,81.819,,,
715,3/23/22 9:52:08 PM,81.908,81.775,,,
716,3/23/22 9:52:38 PM,81.908,81.775,,,
717,3/23/22 9:53:08 PM,81.908,81.731,,,
718,3/23/22 9:53:38 PM,81.864,81.686,,,
719,3/23/22 9:54:08 PM,81.864,81.642,,,
720,3/23/22 9:54:38 PM,81.819,81.598,,,
721,3/23/22 9:55:08 PM,81.819,81.554,,,
722,3/23/22 9:55:38 PM,81.819,81.554,,,
723,3/23/22 9:56:08 PM,81.775,81.598,,,
724,3/23/22 9:56:38 PM,81.819,81.598,,,
725,3/23/22 9:57:08 PM,81.819,81.642,,,
726,3/23/22 9:57:38 PM,81.819,81.642,,,
727,3/23/22 9:58:08 PM,81.819,81.642,,,
728,3/23/22 9:58:38 PM,81.819,81.642,,,
729,3/23/22 9:59:08 PM,81.819,81.686,,,
730,3/23/22 9:59:38 PM,81.864,81.731,,,
731,3/23/22 10:00:08 PM,81.908,81.731,,,
732,3/23/22 10:00:38 PM,81.908,81.775,,,
733,3/23/22 10:01:08 PM,81.908,81.775,,,
734,3/23/22 10:01:38 PM,81.908,81.775,,,
735,3/23/22 10:02:08 PM,81.864,81.775,,,
736,3/23/22 10:02:38 PM,81.864,81.775,,,
737,3/23/22 10:03:08 PM,81.864,81.731,,,
738,3/23/22 10:03:38 PM,81.864,81.731,,,
739,3/23/22 10:04:08 PM,81.864,81.686,,,
740,3/23/22 10:04:38 PM,81.864,81.686,,,
741,3/23/22 10:05:08 PM,81.819,81.686,,,
742,3/23/22 10:05:38 PM,81.819,81.686,,,
743,3/23/22 10:06:08 PM,81.819,81.642,,,
744,3/23/22 10:06:38 PM,81.819,81.686,,,
745,3/23/22 10:07:08 PM,81.819,81.686,,,
746,3/23/22 10:07:38 PM,81.819,81.686,,,
747,3/23/22 10:08:08 PM,81.819,81.686,,,
748,3/23/22 10:08:38 PM,81.775,81.642,,,
749,3/23/22 10:09:08 PM,81.775,81.642,,,
750,3/23/22 10:09:38 PM,81.731,81.598,,,
751,3/23/22 10:10:08 PM,81.731,81.554,,,
752,3/23/22 10:10:38 PM,81.686,81.554,,,
753,3/23/22 10:11:08 PM,81.686,81.598,,,
754,3/23/22 10:11:38 PM,81.731,81.598,,,
755,3/23/22 10:12:08 PM,81.775,81.598,,,
756,3/23/22 10:12:38 PM,81.775,81.642,,,
757,3/23/22 10:13:08 PM,81.775,81.598,,,
758,3/23/22 10:13:38 PM,81.819,81.642,,,
759,3/23/22 10:14:08 PM,81.819,81.686,,,
760,3/23/22 10:14:38 PM,81.864,81.686,,,
761,3/23/22 10:15:08 PM,81.864,81.731,,,
762,3/23/22 10:15:38 PM,81.908,81.731,,,
763,3/23/22 10:16:08 PM,81.908,81.775,,,
764,3/23/22 10:16:38 PM,81.908,81.775,,,
765,3/23/22 10:17:08 PM,81.953,81.819,,,
766,3/23/22 10:17:38 PM,81.953,81.819,,,
767,3/23/22 10:18:08 PM,81.953,81.864,,,
768,3/23/22 10:18:38 PM,81.953,81.819,,,
769,3/23/22 10:19:08 PM,81.908,81.819,,,
770,3/23/22 10:19:38 PM,81.953,81.819,,,
771,3/23/22 10:20:08 PM,81.953,81.819,,,
772,3/23/22 10:20:38 PM,81.953,81.819,,,
773,3/23/22 10:21:08 PM,81.953,81.864,,,
774,3/23/22 10:21:38 PM,81.953,81.864,,,
775,3/23/22 10:22:08 PM,81.997,81.864,,,
776,3/23/22 10:22:38 PM,81.997,81.908,,,
777,3/23/22 10:23:08 PM,81.997,81.908,,,
778,3/23/22 10:23:38 PM,81.997,81.908,,,
779,3/23/22 10:24:08 PM,81.997,81.864,,,
780,3/23/22 10:24:38 PM,81.997,81.908,,,
781,3/23/22 10:25:08 PM,81.997,81.908,,,
782,3/23/22 10:25:38 PM,82.041,81.908,,,
783,3/23/22 10:26:08 PM,82.041,81.908,,,
784,3/23/22 10:26:38 PM,82.041,81.953,,,
785,3/23/22 10:27:08 PM,82.041,81.953,,,
786,3/23/22 10:27:38 PM,82.086,81.997,,,
787,3/23/22 10:28:08 PM,82.130,82.041,,,
788,3/23/22 10:28:38 PM,82.130,82.041,,,
789,3/23/22 10:29:08 PM,82.130,82.041,,,
790,3/23/22 10:29:38 PM,82.130,82.041,,,
791,3/23/22 10:30:08 PM,82.130,82.041,,,
792,3/23/22 10:30:38 PM,82.175,82.086,,,
793,3/23/22 10:31:08 PM,82.175,82.086,,,
794,3/23/22 10:31:38 PM,82.175,82.086,,,
795,3/23/22 10:32:08 PM,82.130,82.086,,,
796,3/23/22 10:32:38 PM,82.175,82.086,,,
797,3/23/22 10:33:08 PM,82.175,82.086,,,
798,3/23/22 10:33:38 PM,82.175,82.086,,,
799,3/23/22 10:34:08 PM,82.175,82.086,,,
800,3/23/22 10:34:38 PM,82.130,82.041,,,
801,3/23/22 10:35:08 PM,82.086,82.041,,,
802,3/23/22 10:35:38 PM,82.086,81.997,,,
803,3/23/22 10:36:08 PM,82.086,81.997,,,
804,3/23/22 10:36:38 PM,82.086,81.997,,,
805,3/23/22 10:37:08 PM,82.086,81.997,,,
806,3/23/22 10:37:38 PM,82.086,81.997,,,
807,3/23/22 10:38:08 PM,82.086,82.041,,,
808,3/23/22 10:38:38 PM,82.130,82.041,,,
809,3/23/22 10:39:08 PM,82.130,82.041,,,
810,3/23/22 10:39:38 PM,82.086,82.041,,,
811,3/23/22 10:40:08 PM,82.086,81.997,,,
812,3/23/22 10:40:38 PM,82.086,81.997,,,
813,3/23/22 10:41:08 PM,82.086,81.997,,,
814,3/23/22 10:41:38 PM,82.086,81.997,,,
815,3/23/22 10:42:08 PM,82.086,81.997,,,
816,3/23/22 10:42:38 PM,82.086,81.997,,,
817,3/23/22 10:43:08 PM,82.041,81.953,,,
818,3/23/22 10:43:38 PM,82.041,81.997,,,
819,3/23/22 10:44:08 PM,82.041,81.997,,,
820,3/23/22 10:44:38 PM,82.086,81.997,,,
821,3/23/22 10:45:08 PM,82.086,81.997,,,
822,3/23/22 10:45:38 PM,82.086,81.997,,,
823,3/23/22 10:46:08 PM,82.086,81.953,,,
824,3/23/22 10:46:38 PM,82.086,81.997,,,
825,3/23/22 10:47:08 PM,82.041,81.997,,,
826,3/23/22 10:47:38 PM,82.086,81.997,,,
827,3/23/22 10:48:08 PM,82.086,81.997,,,
828,3/23/22 10:48:38 PM,82.086,81.997,,,
829,3/23/22 10:49:08 PM,82.086,81.997,,,
830,3/23/22 10:49:38 PM,82.086,81.997,,,
831,3/23/22 10:50:08 PM,82.041,81.997,,,
832,3/23/22 10:50:38 PM,82.086,81.997,,,
833,3/23/22 10:51:08 PM,82.086,81.997,,,
834,3/23/22 10:51:38 PM,82.086,81.997,,,
835,3/23/22 10:52:08 PM,82.086,81.997,,,
836,3/23/22 10:52:38 PM,82.086,81.997,,,
837,3/23/22 10:53:08 PM,82.086,81.997,,,
838,3/23/22 10:53:38 PM,82.130,82.041,,,
839,3/23/22 10:54:08 PM,82.086,82.041,,,
840,3/23/22 10:54:38 PM,82.086,81.997,,,
841,3/23/22 10:55:08 PM,82.041,81.997,,,
842,3/23/22 10:55:38 PM,82.041,81.997,,,
843,3/23/22 10:56:08 PM,82.086,81.997,,,
844,3/23/22 10:56:38 PM,82.086,81.997,,,
845,3/23/22 10:57:08 PM,82.086,81.997,,,
846,3/23/22 10:57:38 PM,82.041,81.997,,,
847,3/23/22 10:58:08 PM,81.997,81.953,,,
848,3/23/22 10:58:38 PM,82.041,81.953,,,
849,3/23/22 10:59:08 PM,82.041,81.997,,,
850,3/23/22 10:59:38 PM,82.041,81.997,,,
851,3/23/22 11:00:08 PM,82.086,81.997,,,
852,3/23/22 11:00:38 PM,82.041,81.997,,,
853,3/23/22 11:01:08 PM,82.041,81.953,,,
854,3/23/22 11:01:38 PM,82.041,81.953,,,
855,3/23/22 11:02:08 PM,82.086,81.997,,,
856,3/23/22 11:02:38 PM,82.130,81.997,,,
857,3/23/22 11:03:08 PM,82.130,81.997,,,
858,3/23/22 11:03:38 PM,82.086,81.997,,,
859,3/23/22 11:04:08 PM,82.086,81.953,,,
860,3/23/22 11:04:38 PM,82.086,81.953,,,
861,3/23/22 11:05:08 PM,82.086,81.997,,,
862,3/23/22 11:05:38 PM,82.086,81.997,,,
863,3/23/22 11:06:08 PM,82.086,81.997,,,
864,3/23/22 11:06:38 PM,82.086,81.953,,,
865,3/23/22 11:07:08 PM,82.041,81.953,,,
866,3/23/22 11:07:38 PM,82.041,81.953,,,
867,3/23/22 11:08:08 PM,82.041,81.953,,,
868,3/23/22 11:08:38 PM,82.041,81.997,,,
869,3/23/22 11:09:08 PM,82.086,81.997,,,
870,3/23/22 11:09:38 PM,82.086,81.997,,,
871,3/23/22 11:10:08 PM,82.086,81.953,,,
872,3/23/22 11:10:38 PM,82.041,81.953,,,
873,3/23/22 11:11:08 PM,82.041,81.864,,,
874,3/23/22 11:11:38 PM,82.041,81.908,,,
875,3/23/22 11:12:08 PM,82.041,81.908,,,
876,3/23/22 11:12:38 PM,82.041,81.908,,,
877,3/23/22 11:13:08 PM,82.041,81.908,,,
878,3/23/22 11:13:38 PM,82.041,81.908,,,
879,3/23/22 11:14:08 PM,81.997,81.908,,,
880,3/23/22 11:14:38 PM,81.997,81.908,,,
881,3/23/22 11:15:08 PM,81.997,81.908,,,
882,3/23/22 11:15:38 PM,82.041,81.908,,,
883,3/23/22 11:16:08 PM,81.997,81.908,,,
884,3/23/22 11:16:38 PM,81.953,81.864,,,
885,3/23/22 11:17:08 PM,81.908,81.819,,,
886,3/23/22 11:17:38 PM,81.908,81.775,,,
887,3/23/22 11:18:08 PM,81.908,81.775,,,
888,3/23/22 11:18:38 PM,81.908,81.819,,,
889,3/23/22 11:19:08 PM,81.908,81.819,,,
890,3/23/22 11:19:38 PM,81.953,81.864,,,
891,3/23/22 11:20:08 PM,81.953,81.864,,,
892,3/23/22 11:20:38 PM,81.953,81.864,,,
893,3/23/22 11:21:08 PM,81.953,81.864,,,
894,3/23/22 11:21:38 PM,81.953,81.864,,,
895,3/23/22 11:22:08 PM,81.953,81.864,,,
896,3/23/22 11:22:38 PM,81.997,81.864,,,
897,3/23/22 11:23:08 PM,81.997,81.908,,,
898,3/23/22 11:23:38 PM,81.953,81.908,,,
899,3/23/22 11:24:08 PM,81.997,81.864,,,
900,3/23/22 11:24:38 PM,81.997,81.908,,,
901,3/23/22 11:25:08 PM,81.997,81.908,,,
902,3/23/22 11:25:38 PM,82.041,81.908,,,
903,3/23/22 11:26:08 PM,82.041,81.953,,,
904,3/23/22 11:26:38 PM,82.041,81.908,,,
905,3/23/22 11:27:08 PM,82.041,81.908,,,
906,3/23/22 11:27:38 PM,82.041,81.908,,,
907,3/23/22 11:28:08 PM,82.041,81.953,,,
908,3/23/22 11:28:38 PM,82.041,81.953,,,
909,3/23/22 11:29:08 PM,82.041,81.953,,,
910,3/23/22 11:29:38 PM,81.997,81.953,,,
911,3/23/22 11:30:08 PM,81.997,81.908,,,
912,3/23/22 11:30:38 PM,81.997,81.953,,,
913,3/23/22 11:31:08 PM,81.997,81.908,,,
914,3/23/22 11:31:38 PM,82.041,81.953,,,
915,3/23/22 11:32:08 PM,82.041,81.953,,,
916,3/23/22 11:32:38 PM,81.997,81.908,,,
917,3/23/22 11:33:08 PM,81.997,81.908,,,
918,3/23/22 11:33:38 PM,81.997,81.908,,,
919,3/23/22 11:34:08 PM,82.041,81.908,,,
920,3/23/22 11:34:38 PM,82.041,81.908,,,
921,3/23/22 11:35:08 PM,81.997,81.908,,,
922,3/23/22 11:35:38 PM,81.997,81.908,,,
923,3/23/22 11:36:08 PM,81.953,81.908,,,
924,3/23/22 11:36:38 PM,81.953,81.908,,,
925,3/23/22 11:37:08 PM,81.997,81.908,,,
926,3/23/22 11:37:38 PM,81.997,81.908,,,
927,3/23/22 11:38:08 PM,81.997,81.908,,,
928,3/23/22 11:38:38 PM,81.997,81.908,,,
929,3/23/22 11:39:08 PM,81.953,81.864,,,
930,3/23/22 11:39:38 PM,81.953,81.864,,,
931,3/23/22 11:40:08 PM,81.953,81.864,,,
932,3/23/22 11:40:38 PM,81.997,81.908,,,
933,3/23/22 11:41:08 PM,81.997,81.908,,,
934,3/23/22 11:41:38 PM,81.997,81.908,,,
935,3/23/22 11:42:08 PM,81.997,81.864,,,
936,3/23/22 11:42:38 PM,81.953,81.864,,,
937,3/23/22 11:43:08 PM,81.997,81.908,,,
938,3/23/22 11:43:38 PM,81.997,81.908,,,
939,3/23/22 11:44:08 PM,82.041,81.908,,,
940,3/23/22 11:44:38 PM,81.997,81.908,,,
941,3/23/22 11:45:08 PM,81.997,81.908,,,
942,3/23/22 11:45:38 PM,81.997,81.908,,,
943,3/23/22 11:46:08 PM,82.041,81.908,,,
944,3/23/22 11:46:38 PM,82.041,81.953,,,
945,3/23/22 11:47:08 PM,82.041,81.953,,,
946,3/23/22 11:47:38 PM,81.997,81.953,,,
947,3/23/22 11:48:08 PM,82.041,81.908,,,
948,3/23/22 11:48:38 PM,82.041,81.953,,,
949,3/23/22 11:49:08 PM,82.041,81.953,,,
950,3/23/22 11:49:38 PM,82.041,81.953,,,
951,3/23/22 11:50:08 PM,82.041,81.953,,,
952,3/23/22 11:50:38 PM,81.997,81.953,,,
953,3/23/22 11:51:08 PM,81.953,81.908,,,
954,3/23/22 11:51:38 PM,81.953,81.908,,,
955,3/23/22 11:52:08 PM,81.953,81.908,,,
956,3/23/22 11:52:38 PM,81.953,81.908,,,
957,3/23/22 11:53:08 PM,81.997,81.864,,,
958,3/23/22 11:53:38 PM,81.953,81.864,,,
959,3/23/22 11:54:08 PM,81.908,81.819,,,
960,3/23/22 11:54:38 PM,81.908,81.819,,,
961,3/23/22 11:55:08 PM,81.908,81.819,,,
962,3/23/22 11:55:38 PM,81.908,81.864,,,
963,3/23/22 11:56:08 PM,81.953,81.864,,,
964,3/23/22 11:56:38 PM,81.953,81.864,,,
965,3/23/22 11:57:08 PM,81.953,81.864,,,
966,3/23/22 11:57:38 PM,81.997,81.908,,,
967,3/23/22 11:58:08 PM,82.041,81.908,,,
968,3/23/22 11:58:38 PM,81.997,81.908,,,
969,3/23/22 11:59:08 PM,81.953,81.908,,,
970,3/23/22 11:59:38 PM,81.953,81.908,,,
971,3/24/22 12:00:08 AM,81.997,81.908,,,
972,3/24/22 12:00:38 AM,81.997,81.908,,,
973,3/24/22 12:01:08 AM,81.997,81.908,,,
974,3/24/22 12:01:38 AM,82.041,81.953,,,
975,3/24/22 12:02:08 AM,82.041,81.953,,,
976,3/24/22 12:02:38 AM,82.041,81.953,,,
977,3/24/22 12:03:08 AM,81.953,81.953,,,
978,3/24/22 12:03:38 AM,81.953,81.908,,,
979,3/24/22 12:04:08 AM,81.953,81.908,,,
980,3/24/22 12:04:38 AM,81.997,81.908,,,
981,3/24/22 12:05:08 AM,81.997,81.953,,,
982,3/24/22 12:05:38 AM,82.041,81.953,,,
983,3/24/22 12:06:08 AM,82.086,81.997,,,
984,3/24/22 12:06:38 AM,82.041,81.953,,,
985,3/24/22 12:07:08 AM,81.953,81.908,,,
986,3/24/22 12:07:38 AM,81.953,81.953,,,
987,3/24/22 12:08:08 AM,81.953,81.908,,,
988,3/24/22 12:08:38 AM,81.997,81.908,,,
989,3/24/22 12:09:08 AM,81.997,81.953,,,
990,3/24/22 12:09:38 AM,82.041,81.953,,,
991,3/24/22 12:10:08 AM,82.041,81.997,,,
