"Plot Title: Experiment "
"#","Time, GMT-08:00","Temp, ¡ÆF","Temp, ¡ÆF","Good Battery","Bad Battery","End Of File"
3821,2/22/22 6:10:39 PM,62.619,60.604,,,
3822,2/22/22 6:11:09 PM,62.533,60.561,,,
3823,2/22/22 6:11:39 PM,62.533,60.518,,,
3824,2/22/22 6:12:09 PM,62.619,60.475,,,
3825,2/22/22 6:12:39 PM,62.662,60.432,,,
3826,2/22/22 6:13:09 PM,62.576,60.432,,,
3827,2/22/22 6:13:39 PM,62.619,60.389,,,
3828,2/22/22 6:14:09 PM,62.619,60.346,,,
3829,2/22/22 6:14:39 PM,62.576,60.346,,,
3830,2/22/22 6:15:09 PM,62.619,60.346,,,
3831,2/22/22 6:15:39 PM,62.662,60.389,,,
3832,2/22/22 6:16:09 PM,62.662,60.561,,,
3833,2/22/22 6:16:39 PM,62.662,60.647,,,
3834,2/22/22 6:17:09 PM,62.748,60.733,,,
3835,2/22/22 6:17:39 PM,62.748,60.818,,,
3836,2/22/22 6:18:09 PM,62.790,60.904,,,
3837,2/22/22 6:18:39 PM,62.876,61.076,,,
3838,2/22/22 6:19:09 PM,62.833,61.162,,,
3839,2/22/22 6:19:39 PM,62.790,61.204,,,
3840,2/22/22 6:20:09 PM,62.833,61.162,,,
3841,2/22/22 6:20:39 PM,62.833,61.247,,,
3842,2/22/22 6:21:09 PM,62.790,61.333,,,
3843,2/22/22 6:21:39 PM,62.876,61.290,,,
3844,2/22/22 6:22:09 PM,62.790,61.290,,,
3845,2/22/22 6:22:39 PM,62.748,61.204,,,
3846,2/22/22 6:23:09 PM,62.705,61.119,,,
3847,2/22/22 6:23:39 PM,62.619,61.076,,,
3848,2/22/22 6:24:09 PM,62.576,60.990,,,
3849,2/22/22 6:24:39 PM,62.491,60.904,,,
3850,2/22/22 6:25:09 PM,62.533,60.861,,,
3851,2/22/22 6:25:39 PM,62.576,60.904,,,
3852,2/22/22 6:26:09 PM,62.662,60.947,,,
3853,2/22/22 6:26:39 PM,62.662,60.990,,,
3854,2/22/22 6:27:09 PM,62.662,61.076,,,
3855,2/22/22 6:27:39 PM,62.662,61.119,,,
3856,2/22/22 6:28:09 PM,62.748,61.247,,,
3857,2/22/22 6:28:39 PM,62.748,61.333,,,
3858,2/22/22 6:29:09 PM,62.790,61.376,,,
3859,2/22/22 6:29:39 PM,62.662,61.333,,,
3860,2/22/22 6:30:09 PM,62.491,61.247,,,
3861,2/22/22 6:30:39 PM,62.491,61.247,,,
3862,2/22/22 6:31:09 PM,62.491,61.204,,,
3863,2/22/22 6:31:39 PM,62.491,61.162,,,
3864,2/22/22 6:32:09 PM,62.491,61.119,,,
3865,2/22/22 6:32:39 PM,62.491,61.076,,,
3866,2/22/22 6:33:09 PM,62.405,60.947,,,
3867,2/22/22 6:33:39 PM,62.405,60.904,,,
3868,2/22/22 6:34:09 PM,62.362,60.818,,,
3869,2/22/22 6:34:39 PM,62.276,60.733,,,
3870,2/22/22 6:35:09 PM,62.276,60.690,,,
3871,2/22/22 6:35:39 PM,62.362,60.604,,,
3872,2/22/22 6:36:09 PM,62.319,60.518,,,
3873,2/22/22 6:36:39 PM,62.276,60.475,,,
3874,2/22/22 6:37:09 PM,62.276,60.475,,,
3875,2/22/22 6:37:39 PM,62.276,60.389,,,
3876,2/22/22 6:38:09 PM,62.233,60.346,,,
3877,2/22/22 6:38:39 PM,62.233,60.346,,,
3878,2/22/22 6:39:09 PM,62.319,60.346,,,
3879,2/22/22 6:39:39 PM,62.233,60.432,,,
3880,2/22/22 6:40:09 PM,62.276,60.518,,,
3881,2/22/22 6:40:39 PM,62.362,60.604,,,
3882,2/22/22 6:41:09 PM,62.362,60.733,,,
3883,2/22/22 6:41:39 PM,62.448,60.818,,,
3884,2/22/22 6:42:09 PM,62.576,60.904,,,
3885,2/22/22 6:42:39 PM,62.619,60.990,,,
3886,2/22/22 6:43:09 PM,62.662,61.076,,,
3887,2/22/22 6:43:39 PM,62.619,60.990,,,
3888,2/22/22 6:44:09 PM,62.576,60.947,,,
3889,2/22/22 6:44:39 PM,62.576,61.033,,,
3890,2/22/22 6:45:09 PM,62.619,61.162,,,
3891,2/22/22 6:45:39 PM,62.619,61.162,,,
3892,2/22/22 6:46:09 PM,62.491,61.119,,,
3893,2/22/22 6:46:39 PM,62.448,61.119,,,
3894,2/22/22 6:47:09 PM,62.319,61.076,,,
3895,2/22/22 6:47:39 PM,62.191,60.990,,,
3896,2/22/22 6:48:09 PM,62.233,60.904,,,
3897,2/22/22 6:48:39 PM,62.191,60.861,,,
3898,2/22/22 6:49:09 PM,62.191,60.818,,,
3899,2/22/22 6:49:39 PM,62.148,60.904,,,
3900,2/22/22 6:50:09 PM,62.276,60.947,,,
3901,2/22/22 6:50:39 PM,62.319,60.990,,,
3902,2/22/22 6:51:09 PM,62.405,60.990,,,
3903,2/22/22 6:51:39 PM,62.448,61.033,,,
3904,2/22/22 6:52:09 PM,62.448,61.162,,,
3905,2/22/22 6:52:39 PM,62.448,61.119,,,
3906,2/22/22 6:53:09 PM,62.405,61.119,,,
3907,2/22/22 6:53:39 PM,62.405,61.076,,,
3908,2/22/22 6:54:09 PM,62.319,61.033,,,
3909,2/22/22 6:54:39 PM,62.233,61.033,,,
3910,2/22/22 6:55:09 PM,62.233,61.119,,,
3911,2/22/22 6:55:39 PM,62.233,61.076,,,
3912,2/22/22 6:56:09 PM,62.191,60.990,,,
3913,2/22/22 6:56:39 PM,62.062,60.904,,,
3914,2/22/22 6:57:09 PM,62.019,60.775,,,
3915,2/22/22 6:57:39 PM,61.976,60.733,,,
3916,2/22/22 6:58:09 PM,61.933,60.690,,,
3917,2/22/22 6:58:39 PM,61.891,60.647,,,
3918,2/22/22 6:59:09 PM,61.848,60.561,,,
3919,2/22/22 6:59:39 PM,61.805,60.518,,,
3920,2/22/22 7:00:09 PM,61.762,60.475,,,
3921,2/22/22 7:00:39 PM,61.719,60.432,,,
3922,2/22/22 7:01:09 PM,61.676,60.389,,,
3923,2/22/22 7:01:39 PM,61.676,60.346,,,
3924,2/22/22 7:02:09 PM,61.719,60.346,,,
3925,2/22/22 7:02:39 PM,61.762,60.432,,,
3926,2/22/22 7:03:09 PM,61.805,60.518,,,
3927,2/22/22 7:03:39 PM,61.805,60.604,,,
3928,2/22/22 7:04:09 PM,61.891,60.690,,,
3929,2/22/22 7:04:39 PM,61.976,60.775,,,
3930,2/22/22 7:05:09 PM,61.976,60.818,,,
3931,2/22/22 7:05:39 PM,61.976,60.904,,,
3932,2/22/22 7:06:09 PM,62.019,60.947,,,
3933,2/22/22 7:06:39 PM,61.976,60.947,,,
3934,2/22/22 7:07:09 PM,61.976,61.033,,,
3935,2/22/22 7:07:39 PM,61.933,61.119,,,
3936,2/22/22 7:08:09 PM,61.976,61.119,,,
3937,2/22/22 7:08:39 PM,61.976,61.076,,,
3938,2/22/22 7:09:09 PM,61.976,61.076,,,
3939,2/22/22 7:09:39 PM,61.976,61.119,,,
3940,2/22/22 7:10:09 PM,61.933,61.162,,,
3941,2/22/22 7:10:39 PM,61.933,61.119,,,
3942,2/22/22 7:11:09 PM,61.891,61.119,,,
3943,2/22/22 7:11:39 PM,61.891,61.033,,,
3944,2/22/22 7:12:09 PM,61.891,61.076,,,
3945,2/22/22 7:12:39 PM,61.891,61.076,,,
3946,2/22/22 7:13:09 PM,61.891,61.076,,,
3947,2/22/22 7:13:39 PM,61.891,61.119,,,
3948,2/22/22 7:14:09 PM,61.891,61.119,,,
3949,2/22/22 7:14:39 PM,61.891,61.119,,,
3950,2/22/22 7:15:09 PM,61.891,61.119,,,
3951,2/22/22 7:15:39 PM,61.933,61.162,,,
3952,2/22/22 7:16:09 PM,61.891,61.119,,,
3953,2/22/22 7:16:39 PM,61.933,61.076,,,
3954,2/22/22 7:17:09 PM,61.848,61.076,,,
3955,2/22/22 7:17:39 PM,61.805,60.990,,,
3956,2/22/22 7:18:09 PM,61.805,60.947,,,
3957,2/22/22 7:18:39 PM,61.762,60.904,,,
3958,2/22/22 7:19:09 PM,61.762,60.818,,,
3959,2/22/22 7:19:39 PM,61.719,60.775,,,
3960,2/22/22 7:20:09 PM,61.633,60.690,,,
3961,2/22/22 7:20:39 PM,61.633,60.604,,,
3962,2/22/22 7:21:09 PM,61.590,60.604,,,
3963,2/22/22 7:21:39 PM,61.548,60.561,,,
3964,2/22/22 7:22:09 PM,61.590,60.561,,,
3965,2/22/22 7:22:39 PM,61.548,60.604,,,
3966,2/22/22 7:23:09 PM,61.505,60.604,,,
3967,2/22/22 7:23:39 PM,61.419,60.518,,,
3968,2/22/22 7:24:09 PM,61.419,60.561,,,
3969,2/22/22 7:24:39 PM,61.419,60.604,,,
3970,2/22/22 7:25:09 PM,61.419,60.561,,,
3971,2/22/22 7:25:39 PM,61.376,60.518,,,
3972,2/22/22 7:26:09 PM,61.376,60.518,,,
3973,2/22/22 7:26:39 PM,61.376,60.518,,,
3974,2/22/22 7:27:09 PM,61.419,60.604,,,
3975,2/22/22 7:27:39 PM,61.462,60.690,,,
3976,2/22/22 7:28:09 PM,61.505,60.733,,,
3977,2/22/22 7:28:39 PM,61.548,60.818,,,
3978,2/22/22 7:29:09 PM,61.633,60.947,,,
3979,2/22/22 7:29:39 PM,61.633,61.033,,,
3980,2/22/22 7:30:09 PM,61.633,61.119,,,
3981,2/22/22 7:30:39 PM,61.719,61.162,,,
3982,2/22/22 7:31:09 PM,61.719,61.162,,,
3983,2/22/22 7:31:39 PM,61.762,61.162,,,
3984,2/22/22 7:32:09 PM,61.762,61.162,,,
3985,2/22/22 7:32:39 PM,61.805,61.204,,,
3986,2/22/22 7:33:09 PM,61.762,61.162,,,
3987,2/22/22 7:33:39 PM,61.762,61.119,,,
3988,2/22/22 7:34:09 PM,61.762,61.162,,,
3989,2/22/22 7:34:39 PM,61.805,61.162,,,
3990,2/22/22 7:35:09 PM,61.719,61.119,,,
3991,2/22/22 7:35:39 PM,61.633,61.033,,,
3992,2/22/22 7:36:09 PM,61.590,61.033,,,
3993,2/22/22 7:36:39 PM,61.633,61.033,,,
3994,2/22/22 7:37:09 PM,61.633,61.033,,,
3995,2/22/22 7:37:39 PM,61.719,61.033,,,
3996,2/22/22 7:38:09 PM,61.719,61.033,,,
3997,2/22/22 7:38:39 PM,61.719,61.076,,,
3998,2/22/22 7:39:09 PM,61.676,61.119,,,
3999,2/22/22 7:39:39 PM,61.676,61.162,,,
4000,2/22/22 7:40:09 PM,61.719,61.204,,,
4001,2/22/22 7:40:39 PM,61.719,61.247,,,
4002,2/22/22 7:41:09 PM,61.762,61.204,,,
4003,2/22/22 7:41:39 PM,61.719,61.119,,,
4004,2/22/22 7:42:09 PM,61.676,61.076,,,
4005,2/22/22 7:42:39 PM,61.676,61.076,,,
4006,2/22/22 7:43:09 PM,61.633,60.990,,,
4007,2/22/22 7:43:39 PM,61.590,60.990,,,
4008,2/22/22 7:44:09 PM,61.590,60.990,,,
4009,2/22/22 7:44:39 PM,61.548,60.990,,,
4010,2/22/22 7:45:09 PM,61.505,60.947,,,
4011,2/22/22 7:45:39 PM,61.462,60.947,,,
4012,2/22/22 7:46:09 PM,61.419,60.947,,,
4013,2/22/22 7:46:39 PM,61.376,60.947,,,
4014,2/22/22 7:47:09 PM,61.376,60.990,,,
4015,2/22/22 7:47:39 PM,61.333,60.947,,,
4016,2/22/22 7:48:09 PM,61.290,60.861,,,
4017,2/22/22 7:48:39 PM,61.204,60.818,,,
4018,2/22/22 7:49:09 PM,61.247,60.818,,,
4019,2/22/22 7:49:39 PM,61.247,60.818,,,
4020,2/22/22 7:50:09 PM,61.290,60.818,,,
4021,2/22/22 7:50:39 PM,61.333,60.775,,,
4022,2/22/22 7:51:09 PM,61.333,60.818,,,
4023,2/22/22 7:51:39 PM,61.376,60.861,,,
4024,2/22/22 7:52:09 PM,61.376,60.990,,,
4025,2/22/22 7:52:39 PM,61.419,61.033,,,
4026,2/22/22 7:53:09 PM,61.462,61.076,,,
4027,2/22/22 7:53:39 PM,61.462,61.076,,,
4028,2/22/22 7:54:09 PM,61.548,61.076,,,
4029,2/22/22 7:54:39 PM,61.548,61.119,,,
4030,2/22/22 7:55:09 PM,61.633,61.162,,,
4031,2/22/22 7:55:39 PM,61.633,61.162,,,
4032,2/22/22 7:56:09 PM,61.633,61.162,,,
4033,2/22/22 7:56:39 PM,61.633,61.119,,,
4034,2/22/22 7:57:09 PM,61.633,61.076,,,
4035,2/22/22 7:57:39 PM,61.633,61.033,,,
4036,2/22/22 7:58:09 PM,61.590,61.033,,,
4037,2/22/22 7:58:39 PM,61.633,61.033,,,
4038,2/22/22 7:59:09 PM,61.590,61.076,,,
4039,2/22/22 7:59:39 PM,61.548,61.033,,,
4040,2/22/22 8:00:09 PM,61.548,61.076,,,
4041,2/22/22 8:00:39 PM,61.548,61.119,,,
4042,2/22/22 8:01:09 PM,61.505,61.119,,,
4043,2/22/22 8:01:39 PM,61.505,61.162,,,
4044,2/22/22 8:02:09 PM,61.505,61.119,,,
4045,2/22/22 8:02:39 PM,61.462,61.162,,,
4046,2/22/22 8:03:09 PM,61.505,61.162,,,
4047,2/22/22 8:03:39 PM,61.548,61.204,,,
4048,2/22/22 8:04:09 PM,61.590,61.247,,,
4049,2/22/22 8:04:39 PM,61.633,61.290,,,
4050,2/22/22 8:05:09 PM,61.590,61.290,,,
4051,2/22/22 8:05:39 PM,61.462,61.247,,,
4052,2/22/22 8:06:09 PM,61.419,61.119,,,
4053,2/22/22 8:06:39 PM,61.419,61.033,,,
4054,2/22/22 8:07:09 PM,61.419,60.947,,,
4055,2/22/22 8:07:39 PM,61.333,60.861,,,
4056,2/22/22 8:08:09 PM,61.376,60.861,,,
4057,2/22/22 8:08:39 PM,61.333,60.861,,,
4058,2/22/22 8:09:09 PM,61.333,60.861,,,
4059,2/22/22 8:09:39 PM,61.290,60.861,,,
4060,2/22/22 8:10:09 PM,61.290,60.904,,,
4061,2/22/22 8:10:39 PM,61.247,60.861,,,
4062,2/22/22 8:11:09 PM,61.204,60.818,,,
4063,2/22/22 8:11:39 PM,61.162,60.818,,,
4064,2/22/22 8:12:09 PM,61.162,60.818,,,
4065,2/22/22 8:12:39 PM,61.162,60.818,,,
4066,2/22/22 8:13:09 PM,61.204,60.733,,,
4067,2/22/22 8:13:39 PM,61.119,60.690,,,
4068,2/22/22 8:14:09 PM,61.119,60.647,,,
4069,2/22/22 8:14:39 PM,61.119,60.690,,,
4070,2/22/22 8:15:09 PM,61.119,60.733,,,
4071,2/22/22 8:15:39 PM,61.162,60.818,,,
4072,2/22/22 8:16:09 PM,61.247,60.861,,,
4073,2/22/22 8:16:39 PM,61.290,60.861,,,
4074,2/22/22 8:17:09 PM,61.290,60.947,,,
4075,2/22/22 8:17:39 PM,61.247,61.033,,,
4076,2/22/22 8:18:09 PM,61.290,61.076,,,
4077,2/22/22 8:18:39 PM,61.333,61.119,,,
4078,2/22/22 8:19:09 PM,61.376,61.119,,,
4079,2/22/22 8:19:39 PM,61.419,61.162,,,
4080,2/22/22 8:20:09 PM,61.419,61.162,,,
4081,2/22/22 8:20:39 PM,61.462,61.119,,,
4082,2/22/22 8:21:09 PM,61.462,61.119,,,
4083,2/22/22 8:21:39 PM,61.419,61.119,,,
4084,2/22/22 8:22:09 PM,61.419,61.162,,,
4085,2/22/22 8:22:39 PM,61.333,61.162,,,
4086,2/22/22 8:23:09 PM,61.247,61.119,,,
4087,2/22/22 8:23:39 PM,61.204,61.076,,,
4088,2/22/22 8:24:09 PM,61.204,61.119,,,
4089,2/22/22 8:24:39 PM,61.247,61.076,,,
4090,2/22/22 8:25:09 PM,61.247,61.076,,,
4091,2/22/22 8:25:39 PM,61.290,61.076,,,
4092,2/22/22 8:26:09 PM,61.376,61.162,,,
4093,2/22/22 8:26:39 PM,61.419,61.204,,,
4094,2/22/22 8:27:09 PM,61.376,61.204,,,
4095,2/22/22 8:27:39 PM,61.333,61.204,,,
4096,2/22/22 8:28:09 PM,61.376,61.204,,,
4097,2/22/22 8:28:39 PM,61.419,61.204,,,
4098,2/22/22 8:29:09 PM,61.419,61.162,,,
4099,2/22/22 8:29:39 PM,61.419,61.119,,,
4100,2/22/22 8:30:09 PM,61.419,61.119,,,
4101,2/22/22 8:30:39 PM,61.419,61.119,,,
4102,2/22/22 8:31:09 PM,61.419,61.033,,,
4103,2/22/22 8:31:39 PM,61.333,60.990,,,
4104,2/22/22 8:32:09 PM,61.290,60.947,,,
4105,2/22/22 8:32:39 PM,61.290,60.947,,,
4106,2/22/22 8:33:09 PM,61.247,60.904,,,
4107,2/22/22 8:33:39 PM,61.247,60.904,,,
4108,2/22/22 8:34:09 PM,61.247,60.904,,,
4109,2/22/22 8:34:39 PM,61.247,60.904,,,
4110,2/22/22 8:35:09 PM,61.247,60.904,,,
4111,2/22/22 8:35:39 PM,61.204,60.818,,,
4112,2/22/22 8:36:09 PM,61.119,60.775,,,
4113,2/22/22 8:36:39 PM,61.119,60.775,,,
4114,2/22/22 8:37:09 PM,61.119,60.690,,,
4115,2/22/22 8:37:39 PM,61.076,60.647,,,
4116,2/22/22 8:38:09 PM,61.076,60.647,,,
4117,2/22/22 8:38:39 PM,61.076,60.647,,,
4118,2/22/22 8:39:09 PM,61.119,60.690,,,
4119,2/22/22 8:39:39 PM,61.162,60.733,,,
4120,2/22/22 8:40:09 PM,61.204,60.818,,,
4121,2/22/22 8:40:39 PM,61.247,60.904,,,
4122,2/22/22 8:41:09 PM,61.247,60.947,,,
4123,2/22/22 8:41:39 PM,61.290,60.990,,,
4124,2/22/22 8:42:09 PM,61.290,60.990,,,
4125,2/22/22 8:42:39 PM,61.333,61.033,,,
4126,2/22/22 8:43:09 PM,61.333,61.033,,,
4127,2/22/22 8:43:39 PM,61.333,61.033,,,
4128,2/22/22 8:44:09 PM,61.333,61.076,,,
4129,2/22/22 8:44:39 PM,61.376,61.033,,,
4130,2/22/22 8:45:09 PM,61.376,60.990,,,
4131,2/22/22 8:45:39 PM,61.376,61.033,,,
4132,2/22/22 8:46:09 PM,61.376,61.033,,,
4133,2/22/22 8:46:39 PM,61.376,61.033,,,
4134,2/22/22 8:47:09 PM,61.376,61.033,,,
4135,2/22/22 8:47:39 PM,61.333,61.033,,,
4136,2/22/22 8:48:09 PM,61.333,60.990,,,
4137,2/22/22 8:48:39 PM,61.333,60.990,,,
4138,2/22/22 8:49:09 PM,61.333,60.990,,,
4139,2/22/22 8:49:39 PM,61.376,61.033,,,
4140,2/22/22 8:50:09 PM,61.419,61.076,,,
4141,2/22/22 8:50:39 PM,61.419,61.119,,,
4142,2/22/22 8:51:09 PM,61.419,61.119,,,
4143,2/22/22 8:51:39 PM,61.376,61.162,,,
4144,2/22/22 8:52:09 PM,61.376,61.162,,,
4145,2/22/22 8:52:39 PM,61.333,61.204,,,
4146,2/22/22 8:53:09 PM,61.333,61.162,,,
4147,2/22/22 8:53:39 PM,61.290,61.119,,,
4148,2/22/22 8:54:09 PM,61.247,61.119,,,
4149,2/22/22 8:54:39 PM,61.290,61.119,,,
4150,2/22/22 8:55:09 PM,61.290,61.033,,,
4151,2/22/22 8:55:39 PM,61.119,60.947,,,
4152,2/22/22 8:56:09 PM,61.119,60.861,,,
4153,2/22/22 8:56:39 PM,61.076,60.818,,,
4154,2/22/22 8:57:09 PM,61.033,60.818,,,
4155,2/22/22 8:57:39 PM,61.033,60.818,,,
4156,2/22/22 8:58:09 PM,60.947,60.818,,,
4157,2/22/22 8:58:39 PM,60.947,60.733,,,
4158,2/22/22 8:59:09 PM,60.904,60.690,,,
4159,2/22/22 8:59:39 PM,60.904,60.690,,,
4160,2/22/22 9:00:09 PM,60.904,60.690,,,
4161,2/22/22 9:00:39 PM,60.904,60.690,,,
4162,2/22/22 9:01:09 PM,60.904,60.733,,,
4163,2/22/22 9:01:39 PM,60.947,60.775,,,
4164,2/22/22 9:02:09 PM,60.990,60.775,,,
4165,2/22/22 9:02:39 PM,61.033,60.818,,,
4166,2/22/22 9:03:09 PM,61.119,60.904,,,
4167,2/22/22 9:03:39 PM,61.162,60.990,,,
4168,2/22/22 9:04:09 PM,61.204,61.033,,,
4169,2/22/22 9:04:39 PM,61.162,61.076,,,
4170,2/22/22 9:05:09 PM,61.162,61.033,,,
4171,2/22/22 9:05:39 PM,61.119,61.033,,,
4172,2/22/22 9:06:09 PM,61.162,61.076,,,
4173,2/22/22 9:06:39 PM,61.119,61.076,,,
4174,2/22/22 9:07:09 PM,61.119,61.033,,,
4175,2/22/22 9:07:39 PM,61.119,61.033,,,
4176,2/22/22 9:08:09 PM,61.204,61.033,,,
4177,2/22/22 9:08:39 PM,61.204,61.033,,,
4178,2/22/22 9:09:09 PM,61.204,61.033,,,
4179,2/22/22 9:09:39 PM,61.204,61.033,,,
4180,2/22/22 9:10:09 PM,61.204,61.033,,,
4181,2/22/22 9:10:39 PM,61.204,61.033,,,
4182,2/22/22 9:11:09 PM,61.247,60.990,,,
4183,2/22/22 9:11:39 PM,61.247,60.990,,,
4184,2/22/22 9:12:09 PM,61.290,61.033,,,
4185,2/22/22 9:12:39 PM,61.333,61.033,,,
4186,2/22/22 9:13:09 PM,61.333,61.033,,,
4187,2/22/22 9:13:39 PM,61.290,61.076,,,
4188,2/22/22 9:14:09 PM,61.247,61.119,,,
4189,2/22/22 9:14:39 PM,61.290,61.162,,,
4190,2/22/22 9:15:09 PM,61.290,61.162,,,
4191,2/22/22 9:15:39 PM,61.247,61.162,,,
4192,2/22/22 9:16:09 PM,61.290,61.119,,,
4193,2/22/22 9:16:39 PM,61.247,61.119,,,
4194,2/22/22 9:17:09 PM,61.204,61.119,,,
4195,2/22/22 9:17:39 PM,61.204,61.076,,,
4196,2/22/22 9:18:09 PM,61.162,61.033,,,
4197,2/22/22 9:18:39 PM,61.119,61.033,,,
4198,2/22/22 9:19:09 PM,61.119,60.990,,,
4199,2/22/22 9:19:39 PM,61.119,60.947,,,
4200,2/22/22 9:20:09 PM,61.033,60.861,,,
4201,2/22/22 9:20:39 PM,60.990,60.861,,,
4202,2/22/22 9:21:09 PM,60.947,60.818,,,
4203,2/22/22 9:21:39 PM,60.947,60.775,,,
4204,2/22/22 9:22:09 PM,60.861,60.733,,,
4205,2/22/22 9:22:39 PM,60.818,60.733,,,
4206,2/22/22 9:23:09 PM,60.818,60.690,,,
4207,2/22/22 9:23:39 PM,60.818,60.647,,,
4208,2/22/22 9:24:09 PM,60.818,60.647,,,
4209,2/22/22 9:24:39 PM,60.775,60.604,,,
4210,2/22/22 9:25:09 PM,60.775,60.604,,,
4211,2/22/22 9:25:39 PM,60.775,60.604,,,
4212,2/22/22 9:26:09 PM,60.818,60.647,,,
4213,2/22/22 9:26:39 PM,60.818,60.690,,,
4214,2/22/22 9:27:09 PM,60.904,60.775,,,
4215,2/22/22 9:27:39 PM,60.947,60.818,,,
4216,2/22/22 9:28:09 PM,60.990,60.904,,,
4217,2/22/22 9:28:39 PM,61.076,60.990,,,
4218,2/22/22 9:29:09 PM,61.076,61.033,,,
4219,2/22/22 9:29:39 PM,61.119,60.990,,,
4220,2/22/22 9:30:09 PM,61.119,61.033,,,
4221,2/22/22 9:30:39 PM,61.162,61.033,,,
4222,2/22/22 9:31:09 PM,61.204,61.033,,,
4223,2/22/22 9:31:39 PM,61.204,61.033,,,
4224,2/22/22 9:32:09 PM,61.247,61.033,,,
4225,2/22/22 9:32:39 PM,61.204,61.033,,,
4226,2/22/22 9:33:09 PM,61.204,60.990,,,
4227,2/22/22 9:33:39 PM,61.204,60.947,,,
4228,2/22/22 9:34:09 PM,61.204,60.947,,,
4229,2/22/22 9:34:39 PM,61.204,60.904,,,
4230,2/22/22 9:35:09 PM,61.204,60.947,,,
4231,2/22/22 9:35:39 PM,61.204,60.904,,,
4232,2/22/22 9:36:09 PM,61.247,60.947,,,
4233,2/22/22 9:36:39 PM,61.290,60.990,,,
4234,2/22/22 9:37:09 PM,61.290,61.033,,,
4235,2/22/22 9:37:39 PM,61.290,61.076,,,
4236,2/22/22 9:38:09 PM,61.247,61.119,,,
4237,2/22/22 9:38:39 PM,61.247,61.162,,,
4238,2/22/22 9:39:09 PM,61.247,61.162,,,
4239,2/22/22 9:39:39 PM,61.247,61.162,,,
4240,2/22/22 9:40:09 PM,61.247,61.204,,,
4241,2/22/22 9:40:39 PM,61.247,61.162,,,
4242,2/22/22 9:41:09 PM,61.247,61.076,,,
4243,2/22/22 9:41:39 PM,61.247,61.033,,,
4244,2/22/22 9:42:09 PM,61.247,61.033,,,
4245,2/22/22 9:42:39 PM,61.204,60.947,,,
4246,2/22/22 9:43:09 PM,61.162,60.904,,,
4247,2/22/22 9:43:39 PM,61.119,60.904,,,
4248,2/22/22 9:44:09 PM,61.076,60.904,,,
4249,2/22/22 9:44:39 PM,60.990,60.775,,,
4250,2/22/22 9:45:09 PM,60.990,60.690,,,
4251,2/22/22 9:45:39 PM,60.947,60.647,,,
4252,2/22/22 9:46:09 PM,60.990,60.647,,,
4253,2/22/22 9:46:39 PM,60.904,60.604,,,
4254,2/22/22 9:47:09 PM,60.904,60.604,,,
4255,2/22/22 9:47:39 PM,60.904,60.561,,,
4256,2/22/22 9:48:09 PM,60.904,60.561,,,
4257,2/22/22 9:48:39 PM,60.861,60.518,,,
4258,2/22/22 9:49:09 PM,60.904,60.561,,,
4259,2/22/22 9:49:39 PM,60.904,60.561,,,
4260,2/22/22 9:50:09 PM,60.904,60.604,,,
4261,2/22/22 9:50:39 PM,60.990,60.690,,,
4262,2/22/22 9:51:09 PM,61.033,60.775,,,
4263,2/22/22 9:51:39 PM,61.076,60.861,,,
4264,2/22/22 9:52:09 PM,61.076,60.904,,,
4265,2/22/22 9:52:39 PM,61.119,60.947,,,
4266,2/22/22 9:53:09 PM,61.119,60.990,,,
4267,2/22/22 9:53:39 PM,61.162,60.947,,,
4268,2/22/22 9:54:09 PM,61.162,61.033,,,
4269,2/22/22 9:54:39 PM,61.204,61.033,,,
4270,2/22/22 9:55:09 PM,61.204,61.033,,,
4271,2/22/22 9:55:39 PM,61.204,60.990,,,
4272,2/22/22 9:56:09 PM,61.247,60.947,,,
4273,2/22/22 9:56:39 PM,61.247,60.947,,,
4274,2/22/22 9:57:09 PM,61.247,60.947,,,
4275,2/22/22 9:57:39 PM,61.204,60.947,,,
4276,2/22/22 9:58:09 PM,61.162,60.904,,,
4277,2/22/22 9:58:39 PM,61.119,60.904,,,
4278,2/22/22 9:59:09 PM,61.119,60.947,,,
4279,2/22/22 9:59:39 PM,61.162,60.947,,,
4280,2/22/22 10:00:09 PM,61.162,60.947,,,
4281,2/22/22 10:00:39 PM,61.204,60.990,,,
4282,2/22/22 10:01:09 PM,61.247,61.033,,,
4283,2/22/22 10:01:39 PM,61.247,61.119,,,
4284,2/22/22 10:02:09 PM,61.204,61.119,,,
4285,2/22/22 10:02:39 PM,61.162,61.119,,,
4286,2/22/22 10:03:09 PM,61.162,61.076,,,
4287,2/22/22 10:03:39 PM,61.162,61.076,,,
4288,2/22/22 10:04:09 PM,61.119,61.076,,,
4289,2/22/22 10:04:39 PM,61.076,61.033,,,
4290,2/22/22 10:05:09 PM,61.076,61.033,,,
4291,2/22/22 10:05:39 PM,61.076,60.990,,,
4292,2/22/22 10:06:09 PM,61.033,60.947,,,
4293,2/22/22 10:06:39 PM,61.033,60.861,,,
4294,2/22/22 10:07:09 PM,61.033,60.861,,,
4295,2/22/22 10:07:39 PM,60.990,60.861,,,
4296,2/22/22 10:08:09 PM,60.990,60.818,,,
4297,2/22/22 10:08:39 PM,60.947,60.818,,,
4298,2/22/22 10:09:09 PM,60.947,60.775,,,
4299,2/22/22 10:09:39 PM,60.904,60.775,,,
4300,2/22/22 10:10:09 PM,60.861,60.690,,,
