"Plot Title: Experiment"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 1033900, SEN S/N: 1033900)","Temp, °C (LGR S/N: 1033900, SEN S/N: 1033900)","Host Connected (LGR S/N: 1033900)","Stopped (LGR S/N: 1033900)","End Of File (LGR S/N: 1033900)"
2767,03/03/22 05:22:00 PM,16.630,15.700,,,
2768,03/03/22 05:22:05 PM,16.654,15.700,,,
2769,03/03/22 05:22:10 PM,16.654,15.700,,,
2770,03/03/22 05:22:15 PM,16.677,15.724,,,
2771,03/03/22 05:22:20 PM,16.677,15.724,,,
2772,03/03/22 05:22:25 PM,16.677,15.724,,,
2773,03/03/22 05:22:30 PM,16.677,15.724,,,
2774,03/03/22 05:22:35 PM,16.701,15.724,,,
2775,03/03/22 05:22:40 PM,16.701,15.724,,,
2776,03/03/22 05:22:45 PM,16.701,15.724,,,
2777,03/03/22 05:22:50 PM,16.725,15.724,,,
2778,03/03/22 05:22:55 PM,16.725,15.724,,,
2779,03/03/22 05:23:00 PM,16.725,15.724,,,
2780,03/03/22 05:23:05 PM,16.749,15.724,,,
2781,03/03/22 05:23:10 PM,16.749,15.748,,,
2782,03/03/22 05:23:15 PM,16.749,15.748,,,
2783,03/03/22 05:23:20 PM,16.749,15.748,,,
2784,03/03/22 05:23:25 PM,16.773,15.748,,,
2785,03/03/22 05:23:30 PM,16.796,15.748,,,
2786,03/03/22 05:23:35 PM,16.796,15.748,,,
2787,03/03/22 05:23:40 PM,16.820,15.748,,,
2788,03/03/22 05:23:45 PM,16.820,15.748,,,
2789,03/03/22 05:23:50 PM,16.820,15.748,,,
2790,03/03/22 05:23:55 PM,16.820,15.772,,,
2791,03/03/22 05:24:00 PM,16.820,15.772,,,
2792,03/03/22 05:24:05 PM,16.820,15.772,,,
2793,03/03/22 05:24:10 PM,16.820,15.772,,,
2794,03/03/22 05:24:15 PM,16.820,15.772,,,
2795,03/03/22 05:24:20 PM,16.844,15.772,,,
2796,03/03/22 05:24:25 PM,16.844,15.772,,,
2797,03/03/22 05:24:30 PM,16.844,15.772,,,
2798,03/03/22 05:24:35 PM,16.868,15.772,,,
2799,03/03/22 05:24:40 PM,16.844,15.772,,,
2800,03/03/22 05:24:45 PM,16.868,15.772,,,
2801,03/03/22 05:24:50 PM,16.868,15.796,,,
2802,03/03/22 05:24:55 PM,16.868,15.796,,,
2803,03/03/22 05:25:00 PM,16.892,15.796,,,
2804,03/03/22 05:25:05 PM,16.892,15.796,,,
2805,03/03/22 05:25:10 PM,16.892,15.796,,,
2806,03/03/22 05:25:15 PM,16.915,15.796,,,
2807,03/03/22 05:25:20 PM,16.892,15.796,,,
2808,03/03/22 05:25:25 PM,16.892,15.796,,,
2809,03/03/22 05:25:30 PM,16.892,15.796,,,
2810,03/03/22 05:25:35 PM,16.892,15.796,,,
2811,03/03/22 05:25:40 PM,16.892,15.796,,,
2812,03/03/22 05:25:45 PM,16.892,15.796,,,
2813,03/03/22 05:25:50 PM,16.868,15.796,,,
2814,03/03/22 05:25:55 PM,16.868,15.796,,,
2815,03/03/22 05:26:00 PM,16.868,15.796,,,
2816,03/03/22 05:26:05 PM,16.844,15.796,,,
2817,03/03/22 05:26:10 PM,16.844,15.796,,,
2818,03/03/22 05:26:15 PM,16.820,15.796,,,
2819,03/03/22 05:26:20 PM,16.820,15.796,,,
2820,03/03/22 05:26:25 PM,16.796,15.796,,,
2821,03/03/22 05:26:30 PM,16.820,15.796,,,
2822,03/03/22 05:26:35 PM,16.820,15.819,,,
2823,03/03/22 05:26:40 PM,16.796,15.796,,,
2824,03/03/22 05:26:45 PM,16.796,15.796,,,
2825,03/03/22 05:26:50 PM,16.796,15.796,,,
2826,03/03/22 05:26:55 PM,16.773,15.796,,,
2827,03/03/22 05:27:00 PM,16.773,15.796,,,
2828,03/03/22 05:27:05 PM,16.773,15.819,,,
2829,03/03/22 05:27:10 PM,16.773,15.796,,,
2830,03/03/22 05:27:15 PM,16.773,15.796,,,
2831,03/03/22 05:27:20 PM,16.749,15.796,,,
2832,03/03/22 05:27:25 PM,16.773,15.819,,,
2833,03/03/22 05:27:30 PM,16.749,15.796,,,
2834,03/03/22 05:27:35 PM,16.749,15.796,,,
2835,03/03/22 05:27:40 PM,16.773,15.796,,,
2836,03/03/22 05:27:45 PM,16.773,15.796,,,
2837,03/03/22 05:27:50 PM,16.773,15.796,,,
2838,03/03/22 05:27:55 PM,16.773,15.796,,,
2839,03/03/22 05:28:00 PM,16.773,15.796,,,
2840,03/03/22 05:28:05 PM,16.773,15.796,,,
2841,03/03/22 05:28:10 PM,16.773,15.796,,,
2842,03/03/22 05:28:15 PM,16.773,15.796,,,
2843,03/03/22 05:28:20 PM,16.773,15.796,,,
2844,03/03/22 05:28:25 PM,16.773,15.796,,,
2845,03/03/22 05:28:30 PM,16.796,15.796,,,
2846,03/03/22 05:28:35 PM,16.796,15.796,,,
2847,03/03/22 05:28:40 PM,16.820,15.796,,,
2848,03/03/22 05:28:45 PM,16.820,15.796,,,
2849,03/03/22 05:28:50 PM,16.796,15.796,,,
2850,03/03/22 05:28:55 PM,16.796,15.796,,,
2851,03/03/22 05:29:00 PM,16.796,15.796,,,
2852,03/03/22 05:29:05 PM,16.796,15.796,,,
2853,03/03/22 05:29:10 PM,16.820,15.796,,,
2854,03/03/22 05:29:15 PM,16.796,15.796,,,
2855,03/03/22 05:29:20 PM,16.796,15.796,,,
2856,03/03/22 05:29:25 PM,16.773,15.796,,,
2857,03/03/22 05:29:30 PM,16.773,15.796,,,
2858,03/03/22 05:29:35 PM,16.749,15.796,,,
2859,03/03/22 05:29:40 PM,16.749,15.796,,,
2860,03/03/22 05:29:45 PM,16.725,15.796,,,
2861,03/03/22 05:29:50 PM,16.725,15.796,,,
2862,03/03/22 05:29:55 PM,16.725,15.796,,,
2863,03/03/22 05:30:00 PM,16.749,15.796,,,
2864,03/03/22 05:30:05 PM,16.749,15.796,,,
2865,03/03/22 05:30:10 PM,16.749,15.796,,,
2866,03/03/22 05:30:15 PM,16.749,15.796,,,
2867,03/03/22 05:30:20 PM,16.749,15.796,,,
2868,03/03/22 05:30:25 PM,16.749,15.796,,,
2869,03/03/22 05:30:30 PM,16.749,15.796,,,
2870,03/03/22 05:30:35 PM,16.749,15.796,,,
2871,03/03/22 05:30:40 PM,16.773,15.796,,,
2872,03/03/22 05:30:45 PM,16.749,15.796,,,
2873,03/03/22 05:30:50 PM,16.749,15.796,,,
2874,03/03/22 05:30:55 PM,16.749,15.796,,,
2875,03/03/22 05:31:00 PM,16.749,15.796,,,
2876,03/03/22 05:31:05 PM,16.749,15.796,,,
2877,03/03/22 05:31:10 PM,16.749,15.796,,,
2878,03/03/22 05:31:15 PM,16.749,15.796,,,
2879,03/03/22 05:31:20 PM,16.773,15.796,,,
2880,03/03/22 05:31:25 PM,16.773,15.796,,,
2881,03/03/22 05:31:30 PM,16.773,15.796,,,
2882,03/03/22 05:31:35 PM,16.749,15.796,,,
2883,03/03/22 05:31:40 PM,16.749,15.796,,,
2884,03/03/22 05:31:45 PM,16.749,15.796,,,
2885,03/03/22 05:31:50 PM,16.749,15.796,,,
2886,03/03/22 05:31:55 PM,16.749,15.796,,,
2887,03/03/22 05:32:00 PM,16.749,15.796,,,
2888,03/03/22 05:32:05 PM,16.749,15.819,,,
2889,03/03/22 05:32:10 PM,16.749,15.796,,,
2890,03/03/22 05:32:15 PM,16.773,15.819,,,
2891,03/03/22 05:32:20 PM,16.773,15.796,,,
2892,03/03/22 05:32:25 PM,16.773,15.796,,,
2893,03/03/22 05:32:30 PM,16.773,15.796,,,
2894,03/03/22 05:32:35 PM,16.773,15.796,,,
2895,03/03/22 05:32:40 PM,16.796,15.796,,,
2896,03/03/22 05:32:45 PM,16.796,15.796,,,
2897,03/03/22 05:32:50 PM,16.796,15.819,,,
2898,03/03/22 05:32:55 PM,16.820,15.819,,,
2899,03/03/22 05:33:00 PM,16.820,15.819,,,
2900,03/03/22 05:33:05 PM,16.820,15.819,,,
2901,03/03/22 05:33:10 PM,16.844,15.819,,,
2902,03/03/22 05:33:15 PM,16.844,15.819,,,
2903,03/03/22 05:33:20 PM,16.844,15.819,,,
2904,03/03/22 05:33:25 PM,16.844,15.819,,,
2905,03/03/22 05:33:30 PM,16.844,15.819,,,
2906,03/03/22 05:33:35 PM,16.868,15.819,,,
2907,03/03/22 05:33:40 PM,16.868,15.819,,,
2908,03/03/22 05:33:45 PM,16.868,15.819,,,
2909,03/03/22 05:33:50 PM,16.892,15.819,,,
2910,03/03/22 05:33:55 PM,16.892,15.843,,,
2911,03/03/22 05:34:00 PM,16.892,15.843,,,
2912,03/03/22 05:34:05 PM,16.915,15.843,,,
2913,03/03/22 05:34:10 PM,16.892,15.843,,,
2914,03/03/22 05:34:15 PM,16.892,15.867,,,
2915,03/03/22 05:34:20 PM,16.915,15.867,,,
2916,03/03/22 05:34:25 PM,16.915,15.867,,,
2917,03/03/22 05:34:30 PM,16.915,15.867,,,
2918,03/03/22 05:34:35 PM,16.915,15.867,,,
2919,03/03/22 05:34:40 PM,16.892,15.867,,,
2920,03/03/22 05:34:45 PM,16.915,15.867,,,
2921,03/03/22 05:34:50 PM,16.915,15.891,,,
2922,03/03/22 05:34:55 PM,16.892,15.891,,,
2923,03/03/22 05:35:00 PM,16.892,15.891,,,
2924,03/03/22 05:35:05 PM,16.892,15.891,,,
2925,03/03/22 05:35:10 PM,16.892,15.891,,,
2926,03/03/22 05:35:15 PM,16.892,15.891,,,
2927,03/03/22 05:35:20 PM,16.868,15.891,,,
2928,03/03/22 05:35:25 PM,16.868,15.891,,,
2929,03/03/22 05:35:30 PM,16.844,15.891,,,
2930,03/03/22 05:35:35 PM,16.844,15.891,,,
2931,03/03/22 05:35:40 PM,16.868,15.891,,,
2932,03/03/22 05:35:45 PM,16.868,15.891,,,
2933,03/03/22 05:35:50 PM,16.844,15.891,,,
2934,03/03/22 05:35:55 PM,16.868,15.891,,,
2935,03/03/22 05:36:00 PM,16.868,15.891,,,
2936,03/03/22 05:36:05 PM,16.868,15.891,,,
2937,03/03/22 05:36:10 PM,16.868,15.891,,,
2938,03/03/22 05:36:15 PM,16.868,15.891,,,
2939,03/03/22 05:36:20 PM,16.868,15.891,,,
2940,03/03/22 05:36:25 PM,16.868,15.891,,,
2941,03/03/22 05:36:30 PM,16.868,15.891,,,
2942,03/03/22 05:36:35 PM,16.868,15.891,,,
2943,03/03/22 05:36:40 PM,16.868,15.891,,,
2944,03/03/22 05:36:45 PM,16.844,15.891,,,
2945,03/03/22 05:36:50 PM,16.844,15.891,,,
2946,03/03/22 05:36:55 PM,16.844,15.891,,,
2947,03/03/22 05:37:00 PM,16.844,15.891,,,
2948,03/03/22 05:37:05 PM,16.820,15.891,,,
2949,03/03/22 05:37:10 PM,16.820,15.891,,,
2950,03/03/22 05:37:15 PM,16.820,15.891,,,
2951,03/03/22 05:37:20 PM,16.796,15.891,,,
2952,03/03/22 05:37:25 PM,16.796,15.891,,,
2953,03/03/22 05:37:30 PM,16.796,15.891,,,
2954,03/03/22 05:37:35 PM,16.796,15.891,,,
2955,03/03/22 05:37:40 PM,16.773,15.891,,,
2956,03/03/22 05:37:45 PM,16.773,15.891,,,
2957,03/03/22 05:37:50 PM,16.773,15.891,,,
2958,03/03/22 05:37:55 PM,16.773,15.891,,,
2959,03/03/22 05:38:00 PM,16.773,15.867,,,
2960,03/03/22 05:38:05 PM,16.773,15.867,,,
2961,03/03/22 05:38:10 PM,16.773,15.867,,,
2962,03/03/22 05:38:15 PM,16.773,15.867,,,
2963,03/03/22 05:38:20 PM,16.773,15.843,,,
2964,03/03/22 05:38:25 PM,16.749,15.843,,,
2965,03/03/22 05:38:30 PM,16.749,15.819,,,
2966,03/03/22 05:38:35 PM,16.749,15.819,,,
2967,03/03/22 05:38:40 PM,16.725,15.819,,,
2968,03/03/22 05:38:45 PM,16.725,15.819,,,
2969,03/03/22 05:38:50 PM,16.725,15.819,,,
2970,03/03/22 05:38:55 PM,16.725,15.819,,,
2971,03/03/22 05:39:00 PM,16.725,15.796,,,
2972,03/03/22 05:39:05 PM,16.701,15.796,,,
2973,03/03/22 05:39:10 PM,16.701,15.796,,,
2974,03/03/22 05:39:15 PM,16.701,15.796,,,
2975,03/03/22 05:39:20 PM,16.701,15.796,,,
2976,03/03/22 05:39:25 PM,16.677,15.796,,,
2977,03/03/22 05:39:30 PM,16.677,15.796,,,
2978,03/03/22 05:39:35 PM,16.677,15.796,,,
2979,03/03/22 05:39:40 PM,16.677,15.796,,,
2980,03/03/22 05:39:45 PM,16.654,15.796,,,
2981,03/03/22 05:39:50 PM,16.654,15.796,,,
2982,03/03/22 05:39:55 PM,16.654,15.796,,,
2983,03/03/22 05:40:00 PM,16.654,15.796,,,
2984,03/03/22 05:40:05 PM,16.654,15.796,,,
2985,03/03/22 05:40:10 PM,16.630,15.796,,,
2986,03/03/22 05:40:15 PM,16.630,15.772,,,
2987,03/03/22 05:40:20 PM,16.606,15.772,,,
2988,03/03/22 05:40:25 PM,16.606,15.772,,,
2989,03/03/22 05:40:30 PM,16.582,15.772,,,
2990,03/03/22 05:40:35 PM,16.582,15.772,,,
2991,03/03/22 05:40:40 PM,16.582,15.772,,,
2992,03/03/22 05:40:45 PM,16.582,15.772,,,
2993,03/03/22 05:40:50 PM,16.582,15.772,,,
2994,03/03/22 05:40:55 PM,16.558,15.772,,,
2995,03/03/22 05:41:00 PM,16.558,15.772,,,
2996,03/03/22 05:41:05 PM,16.558,15.772,,,
2997,03/03/22 05:41:10 PM,16.558,15.772,,,
2998,03/03/22 05:41:15 PM,16.534,15.772,,,
2999,03/03/22 05:41:20 PM,16.558,15.772,,,
3000,03/03/22 05:41:25 PM,16.534,15.772,,,
3001,03/03/22 05:41:30 PM,16.534,15.748,,,
3002,03/03/22 05:41:35 PM,16.534,15.748,,,
3003,03/03/22 05:41:40 PM,16.534,15.748,,,
3004,03/03/22 05:41:45 PM,16.534,15.748,,,
3005,03/03/22 05:41:50 PM,16.511,15.748,,,
3006,03/03/22 05:41:55 PM,16.534,15.748,,,
3007,03/03/22 05:42:00 PM,16.534,15.748,,,
3008,03/03/22 05:42:05 PM,16.534,15.748,,,
3009,03/03/22 05:42:10 PM,16.534,15.748,,,
3010,03/03/22 05:42:15 PM,16.534,15.748,,,
3011,03/03/22 05:42:20 PM,16.534,15.748,,,
3012,03/03/22 05:42:25 PM,16.511,15.724,,,
3013,03/03/22 05:42:30 PM,16.511,15.724,,,
3014,03/03/22 05:42:35 PM,16.511,15.724,,,
3015,03/03/22 05:42:40 PM,16.534,15.724,,,
3016,03/03/22 05:42:45 PM,16.534,15.724,,,
3017,03/03/22 05:42:50 PM,16.534,15.724,,,
3018,03/03/22 05:42:55 PM,16.534,15.724,,,
3019,03/03/22 05:43:00 PM,16.534,15.724,,,
3020,03/03/22 05:43:05 PM,16.534,15.700,,,
3021,03/03/22 05:43:10 PM,16.534,15.700,,,
3022,03/03/22 05:43:15 PM,16.534,15.724,,,
3023,03/03/22 05:43:20 PM,16.534,15.700,,,
3024,03/03/22 05:43:25 PM,16.534,15.700,,,
3025,03/03/22 05:43:30 PM,16.534,15.700,,,
3026,03/03/22 05:43:35 PM,16.534,15.700,,,
3027,03/03/22 05:43:40 PM,16.534,15.700,,,
3028,03/03/22 05:43:45 PM,16.534,15.700,,,
3029,03/03/22 05:43:50 PM,16.534,15.700,,,
3030,03/03/22 05:43:55 PM,16.534,15.700,,,
3031,03/03/22 05:44:00 PM,16.511,15.700,,,
3032,03/03/22 05:44:05 PM,16.511,15.700,,,
3033,03/03/22 05:44:10 PM,16.487,15.700,,,
3034,03/03/22 05:44:15 PM,16.487,15.700,,,
3035,03/03/22 05:44:20 PM,16.487,15.700,,,
3036,03/03/22 05:44:25 PM,16.487,15.700,,,
3037,03/03/22 05:44:30 PM,16.487,15.700,,,
3038,03/03/22 05:44:35 PM,16.487,15.700,,,
3039,03/03/22 05:44:40 PM,16.487,15.700,,,
3040,03/03/22 05:44:45 PM,16.487,15.700,,,
3041,03/03/22 05:44:50 PM,16.487,15.700,,,
3042,03/03/22 05:44:55 PM,16.487,15.700,,,
3043,03/03/22 05:45:00 PM,16.487,15.700,,,
3044,03/03/22 05:45:05 PM,16.463,15.700,,,
3045,03/03/22 05:45:10 PM,16.463,15.700,,,
3046,03/03/22 05:45:15 PM,16.439,15.700,,,
3047,03/03/22 05:45:20 PM,16.463,15.700,,,
3048,03/03/22 05:45:25 PM,16.463,15.700,,,
3049,03/03/22 05:45:30 PM,16.439,15.700,,,
3050,03/03/22 05:45:35 PM,16.439,15.700,,,
3051,03/03/22 05:45:40 PM,16.415,15.700,,,
3052,03/03/22 05:45:45 PM,16.415,15.724,,,
3053,03/03/22 05:45:50 PM,16.415,15.700,,,
3054,03/03/22 05:45:55 PM,16.415,15.700,,,
3055,03/03/22 05:46:00 PM,16.415,15.700,,,
3056,03/03/22 05:46:05 PM,16.415,15.700,,,
3057,03/03/22 05:46:10 PM,16.415,15.700,,,
3058,03/03/22 05:46:15 PM,16.415,15.700,,,
3059,03/03/22 05:46:20 PM,16.415,15.700,,,
3060,03/03/22 05:46:25 PM,16.392,15.700,,,
3061,03/03/22 05:46:30 PM,16.392,15.700,,,
3062,03/03/22 05:46:35 PM,16.392,15.700,,,
3063,03/03/22 05:46:40 PM,16.392,15.700,,,
3064,03/03/22 05:46:45 PM,16.392,15.700,,,
3065,03/03/22 05:46:50 PM,16.392,15.700,,,
3066,03/03/22 05:46:55 PM,16.392,15.700,,,
3067,03/03/22 05:47:00 PM,16.392,15.700,,,
3068,03/03/22 05:47:05 PM,16.415,15.700,,,
3069,03/03/22 05:47:10 PM,16.415,15.700,,,
3070,03/03/22 05:47:15 PM,16.439,15.700,,,
3071,03/03/22 05:47:20 PM,16.439,15.700,,,
3072,03/03/22 05:47:25 PM,16.439,15.700,,,
3073,03/03/22 05:47:30 PM,16.439,15.700,,,
3074,03/03/22 05:47:35 PM,16.439,15.700,,,
3075,03/03/22 05:47:40 PM,16.439,15.700,,,
3076,03/03/22 05:47:45 PM,16.439,15.700,,,
3077,03/03/22 05:47:50 PM,16.439,15.700,,,
3078,03/03/22 05:47:55 PM,16.463,15.700,,,
3079,03/03/22 05:48:00 PM,16.463,15.700,,,
3080,03/03/22 05:48:05 PM,16.463,15.700,,,
3081,03/03/22 05:48:10 PM,16.463,15.700,,,
3082,03/03/22 05:48:15 PM,16.463,15.700,,,
3083,03/03/22 05:48:20 PM,16.463,15.700,,,
3084,03/03/22 05:48:25 PM,16.463,15.700,,,
3085,03/03/22 05:48:30 PM,16.463,15.700,,,
3086,03/03/22 05:48:35 PM,16.487,15.700,,,
3087,03/03/22 05:48:40 PM,16.487,15.700,,,
3088,03/03/22 05:48:45 PM,16.487,15.700,,,
3089,03/03/22 05:48:50 PM,16.487,15.700,,,
3090,03/03/22 05:48:55 PM,16.487,15.700,,,
3091,03/03/22 05:49:00 PM,16.487,15.700,,,
3092,03/03/22 05:49:05 PM,16.487,15.700,,,
3093,03/03/22 05:49:10 PM,16.487,15.700,,,
3094,03/03/22 05:49:15 PM,16.487,15.700,,,
3095,03/03/22 05:49:20 PM,16.487,15.700,,,
3096,03/03/22 05:49:25 PM,16.487,15.700,,,
3097,03/03/22 05:49:30 PM,16.487,15.676,,,
3098,03/03/22 05:49:35 PM,16.487,15.700,,,
3099,03/03/22 05:49:40 PM,16.487,15.676,,,
3100,03/03/22 05:49:45 PM,16.463,15.700,,,
3101,03/03/22 05:49:50 PM,16.463,15.700,,,
3102,03/03/22 05:49:55 PM,16.463,15.700,,,
3103,03/03/22 05:50:00 PM,16.439,15.700,,,
3104,03/03/22 05:50:05 PM,16.439,15.700,,,
3105,03/03/22 05:50:10 PM,16.439,15.700,,,
3106,03/03/22 05:50:15 PM,16.439,15.700,,,
3107,03/03/22 05:50:20 PM,16.439,15.700,,,
3108,03/03/22 05:50:25 PM,16.439,15.700,,,
3109,03/03/22 05:50:30 PM,16.439,15.700,,,
3110,03/03/22 05:50:35 PM,16.439,15.700,,,
3111,03/03/22 05:50:40 PM,16.439,15.700,,,
3112,03/03/22 05:50:45 PM,16.439,15.700,,,
3113,03/03/22 05:50:50 PM,16.439,15.700,,,
3114,03/03/22 05:50:55 PM,16.463,15.700,,,
3115,03/03/22 05:51:00 PM,16.463,15.700,,,
3116,03/03/22 05:51:05 PM,16.463,15.700,,,
3117,03/03/22 05:51:10 PM,16.463,15.700,,,
3118,03/03/22 05:51:15 PM,16.487,15.700,,,
3119,03/03/22 05:51:20 PM,16.487,15.700,,,
3120,03/03/22 05:51:25 PM,16.487,15.700,,,
3121,03/03/22 05:51:30 PM,16.511,15.700,,,
3122,03/03/22 05:51:35 PM,16.511,15.700,,,
3123,03/03/22 05:51:40 PM,16.511,15.700,,,
3124,03/03/22 05:51:45 PM,16.511,15.724,,,
3125,03/03/22 05:51:50 PM,16.534,15.724,,,
3126,03/03/22 05:51:55 PM,16.534,15.700,,,
3127,03/03/22 05:52:00 PM,16.534,15.700,,,
3128,03/03/22 05:52:05 PM,16.558,15.700,,,
3129,03/03/22 05:52:10 PM,16.558,15.724,,,
3130,03/03/22 05:52:15 PM,16.558,15.724,,,
3131,03/03/22 05:52:20 PM,16.558,15.724,,,
3132,03/03/22 05:52:25 PM,16.558,15.724,,,
3133,03/03/22 05:52:30 PM,16.558,15.724,,,
3134,03/03/22 05:52:35 PM,16.558,15.724,,,
3135,03/03/22 05:52:40 PM,16.582,15.724,,,
3136,03/03/22 05:52:45 PM,16.582,15.724,,,
3137,03/03/22 05:52:50 PM,16.582,15.724,,,
3138,03/03/22 05:52:55 PM,16.582,15.724,,,
3139,03/03/22 05:53:00 PM,16.606,15.724,,,
3140,03/03/22 05:53:05 PM,16.606,15.724,,,
3141,03/03/22 05:53:10 PM,16.630,15.748,,,
3142,03/03/22 05:53:15 PM,16.654,15.748,,,
3143,03/03/22 05:53:20 PM,16.654,15.748,,,
3144,03/03/22 05:53:25 PM,16.654,15.748,,,
3145,03/03/22 05:53:30 PM,16.677,15.748,,,
3146,03/03/22 05:53:35 PM,16.677,15.748,,,
3147,03/03/22 05:53:40 PM,16.677,15.748,,,
3148,03/03/22 05:53:45 PM,16.701,15.748,,,
3149,03/03/22 05:53:50 PM,16.725,15.748,,,
3150,03/03/22 05:53:55 PM,16.725,15.748,,,
3151,03/03/22 05:54:00 PM,16.725,15.748,,,
3152,03/03/22 05:54:05 PM,16.725,15.748,,,
3153,03/03/22 05:54:10 PM,16.725,15.748,,,
3154,03/03/22 05:54:15 PM,16.725,15.748,,,
3155,03/03/22 05:54:20 PM,16.749,15.748,,,
3156,03/03/22 05:54:25 PM,16.773,15.772,,,
3157,03/03/22 05:54:30 PM,16.749,15.772,,,
3158,03/03/22 05:54:35 PM,16.773,15.772,,,
3159,03/03/22 05:54:40 PM,16.773,15.772,,,
3160,03/03/22 05:54:45 PM,16.773,15.772,,,
3161,03/03/22 05:54:50 PM,16.773,15.772,,,
3162,03/03/22 05:54:55 PM,16.796,15.772,,,
3163,03/03/22 05:55:00 PM,16.796,15.772,,,
3164,03/03/22 05:55:05 PM,16.820,15.772,,,
3165,03/03/22 05:55:10 PM,16.820,15.772,,,
3166,03/03/22 05:55:15 PM,16.820,15.772,,,
3167,03/03/22 05:55:20 PM,16.844,15.772,,,
3168,03/03/22 05:55:25 PM,16.844,15.772,,,
3169,03/03/22 05:55:30 PM,16.844,15.772,,,
3170,03/03/22 05:55:35 PM,16.868,15.772,,,
3171,03/03/22 05:55:40 PM,16.868,15.796,,,
3172,03/03/22 05:55:45 PM,16.892,15.796,,,
3173,03/03/22 05:55:50 PM,16.915,15.796,,,
3174,03/03/22 05:55:55 PM,16.915,15.796,,,
3175,03/03/22 05:56:00 PM,16.915,15.796,,,
3176,03/03/22 05:56:05 PM,16.915,15.796,,,
3177,03/03/22 05:56:10 PM,16.915,15.796,,,
3178,03/03/22 05:56:15 PM,16.915,15.796,,,
3179,03/03/22 05:56:20 PM,16.915,15.796,,,
3180,03/03/22 05:56:25 PM,16.915,15.796,,,
3181,03/03/22 05:56:30 PM,16.915,15.796,,,
3182,03/03/22 05:56:35 PM,16.915,15.796,,,
3183,03/03/22 05:56:40 PM,16.915,15.796,,,
3184,03/03/22 05:56:45 PM,16.915,15.796,,,
3185,03/03/22 05:56:50 PM,16.915,15.796,,,
3186,03/03/22 05:56:55 PM,16.915,15.796,,,
3187,03/03/22 05:57:00 PM,16.915,15.796,,,
3188,03/03/22 05:57:05 PM,16.915,15.796,,,
3189,03/03/22 05:57:10 PM,16.915,15.796,,,
3190,03/03/22 05:57:15 PM,16.915,15.796,,,
3191,03/03/22 05:57:20 PM,16.915,15.796,,,
3192,03/03/22 05:57:25 PM,16.915,15.796,,,
3193,03/03/22 05:57:30 PM,16.892,15.796,,,
3194,03/03/22 05:57:35 PM,16.915,15.796,,,
3195,03/03/22 05:57:40 PM,16.915,15.796,,,
3196,03/03/22 05:57:45 PM,16.892,15.796,,,
3197,03/03/22 05:57:50 PM,16.892,15.796,,,
3198,03/03/22 05:57:55 PM,16.892,15.796,,,
3199,03/03/22 05:58:00 PM,16.892,15.796,,,
3200,03/03/22 05:58:05 PM,16.868,15.796,,,
3201,03/03/22 05:58:10 PM,16.868,15.796,,,
3202,03/03/22 05:58:15 PM,16.868,15.796,,,
3203,03/03/22 05:58:20 PM,16.868,15.796,,,
3204,03/03/22 05:58:25 PM,16.868,15.819,,,
3205,03/03/22 05:58:30 PM,16.868,15.819,,,
3206,03/03/22 05:58:35 PM,16.868,15.819,,,
3207,03/03/22 05:58:40 PM,16.868,15.819,,,
3208,03/03/22 05:58:45 PM,16.844,15.819,,,
3209,03/03/22 05:58:50 PM,16.844,15.819,,,
3210,03/03/22 05:58:55 PM,16.844,15.819,,,
3211,03/03/22 05:59:00 PM,16.844,15.819,,,
3212,03/03/22 05:59:05 PM,16.844,15.819,,,
3213,03/03/22 05:59:10 PM,16.844,15.819,,,
3214,03/03/22 05:59:15 PM,16.844,15.843,,,
3215,03/03/22 05:59:20 PM,16.820,15.843,,,
3216,03/03/22 05:59:25 PM,16.820,15.819,,,
3217,03/03/22 05:59:30 PM,16.820,15.843,,,
3218,03/03/22 05:59:35 PM,16.844,15.843,,,
3219,03/03/22 05:59:40 PM,16.844,15.819,,,
3220,03/03/22 05:59:45 PM,16.820,15.843,,,
3221,03/03/22 05:59:50 PM,16.820,15.843,,,
3222,03/03/22 05:59:55 PM,16.820,15.843,,,
3223,03/03/22 06:00:00 PM,16.820,15.819,,,
3224,03/03/22 06:00:05 PM,16.844,15.819,,,
3225,03/03/22 06:00:10 PM,16.820,15.819,,,
3226,03/03/22 06:00:15 PM,16.820,15.819,,,
3227,03/03/22 06:00:20 PM,16.844,15.819,,,
3228,03/03/22 06:00:25 PM,16.820,15.819,,,
3229,03/03/22 06:00:30 PM,16.820,15.819,,,
3230,03/03/22 06:00:35 PM,16.796,15.819,,,
3231,03/03/22 06:00:40 PM,16.796,15.819,,,
3232,03/03/22 06:00:45 PM,16.773,15.819,,,
3233,03/03/22 06:00:50 PM,16.773,15.819,,,
3234,03/03/22 06:00:55 PM,16.796,15.819,,,
3235,03/03/22 06:01:00 PM,16.796,15.819,,,
3236,03/03/22 06:01:05 PM,16.820,15.819,,,
3237,03/03/22 06:01:10 PM,16.820,15.819,,,
3238,03/03/22 06:01:15 PM,16.796,15.819,,,
3239,03/03/22 06:01:20 PM,16.796,15.796,,,
3240,03/03/22 06:01:25 PM,16.796,15.819,,,
3241,03/03/22 06:01:30 PM,16.796,15.819,,,
3242,03/03/22 06:01:35 PM,16.796,15.796,,,
3243,03/03/22 06:01:40 PM,16.796,15.819,,,
