"Plot Title: Experiment "
"#","Time, GMT-08:00","Temp, ¡ÆF","Temp, ¡ÆF","End Of File"
4893,1/28/22 6:56:01 AM,82.530,81.908,
4894,1/28/22 6:56:31 AM,82.575,81.953,
4895,1/28/22 6:57:01 AM,82.575,81.997,
4896,1/28/22 6:57:31 AM,82.575,81.997,
4897,1/28/22 6:58:01 AM,82.619,81.997,
4898,1/28/22 6:58:31 AM,82.575,81.953,
4899,1/28/22 6:59:01 AM,82.530,81.864,
4900,1/28/22 6:59:31 AM,82.486,81.819,
4901,1/28/22 7:00:01 AM,82.486,81.864,
4902,1/28/22 7:00:31 AM,82.530,81.908,
4903,1/28/22 7:01:01 AM,82.530,81.997,
4904,1/28/22 7:01:31 AM,82.575,82.041,
4905,1/28/22 7:02:01 AM,82.575,82.041,
4906,1/28/22 7:02:31 AM,82.575,81.997,
4907,1/28/22 7:03:01 AM,82.575,81.908,
4908,1/28/22 7:03:31 AM,82.530,81.864,
4909,1/28/22 7:04:01 AM,82.530,81.908,
4910,1/28/22 7:04:31 AM,82.530,81.908,
4911,1/28/22 7:05:01 AM,82.530,81.908,
4912,1/28/22 7:05:31 AM,82.530,81.953,
4913,1/28/22 7:06:01 AM,82.575,81.997,
4914,1/28/22 7:06:31 AM,82.575,82.041,
4915,1/28/22 7:07:01 AM,82.664,82.041,
4916,1/28/22 7:07:31 AM,82.619,81.953,
4917,1/28/22 7:08:01 AM,82.619,81.908,
4918,1/28/22 7:08:31 AM,82.575,81.864,
4919,1/28/22 7:09:01 AM,82.575,81.908,
4920,1/28/22 7:09:31 AM,82.575,81.908,
4921,1/28/22 7:10:01 AM,82.575,81.953,
4922,1/28/22 7:10:31 AM,82.575,81.997,
4923,1/28/22 7:11:01 AM,82.619,82.041,
4924,1/28/22 7:11:31 AM,82.708,82.086,
4925,1/28/22 7:12:01 AM,82.708,82.086,
4926,1/28/22 7:12:31 AM,82.664,81.997,
4927,1/28/22 7:13:01 AM,82.664,81.953,
4928,1/28/22 7:13:31 AM,82.619,81.908,
4929,1/28/22 7:14:01 AM,82.664,81.953,
4930,1/28/22 7:14:31 AM,82.619,81.997,
4931,1/28/22 7:15:01 AM,82.664,81.997,
4932,1/28/22 7:15:31 AM,82.619,81.953,
4933,1/28/22 7:16:01 AM,82.619,81.908,
4934,1/28/22 7:16:31 AM,82.575,81.953,
4935,1/28/22 7:17:01 AM,82.575,81.953,
4936,1/28/22 7:17:31 AM,82.575,81.997,
4937,1/28/22 7:18:01 AM,82.575,81.997,
4938,1/28/22 7:18:31 AM,82.575,81.953,
4939,1/28/22 7:19:01 AM,82.575,81.908,
4940,1/28/22 7:19:31 AM,82.575,81.908,
4941,1/28/22 7:20:01 AM,82.575,81.953,
4942,1/28/22 7:20:31 AM,82.575,81.953,
4943,1/28/22 7:21:01 AM,82.575,81.997,
4944,1/28/22 7:21:31 AM,82.664,81.997,
4945,1/28/22 7:22:01 AM,82.619,81.953,
4946,1/28/22 7:22:31 AM,82.575,81.953,
4947,1/28/22 7:23:01 AM,82.575,81.997,
4948,1/28/22 7:23:31 AM,82.575,82.041,
4949,1/28/22 7:24:01 AM,82.575,82.041,
4950,1/28/22 7:24:31 AM,82.575,82.041,
4951,1/28/22 7:25:01 AM,82.575,81.953,
4952,1/28/22 7:25:31 AM,82.575,81.953,
4953,1/28/22 7:26:01 AM,82.619,81.997,
4954,1/28/22 7:26:31 AM,82.664,82.041,
4955,1/28/22 7:27:01 AM,82.708,82.041,
4956,1/28/22 7:27:31 AM,82.664,81.997,
4957,1/28/22 7:28:01 AM,82.664,81.953,
4958,1/28/22 7:28:31 AM,82.664,81.908,
4959,1/28/22 7:29:01 AM,82.664,81.953,
4960,1/28/22 7:29:31 AM,82.664,81.997,
4961,1/28/22 7:30:01 AM,82.664,81.997,
4962,1/28/22 7:30:31 AM,82.619,81.953,
4963,1/28/22 7:31:01 AM,82.575,81.908,
4964,1/28/22 7:31:31 AM,82.575,81.908,
4965,1/28/22 7:32:01 AM,82.575,81.953,
4966,1/28/22 7:32:31 AM,82.619,81.953,
4967,1/28/22 7:33:01 AM,82.619,81.953,
4968,1/28/22 7:33:31 AM,82.575,81.908,
4969,1/28/22 7:34:01 AM,82.530,81.864,
4970,1/28/22 7:34:31 AM,82.575,81.819,
4971,1/28/22 7:35:01 AM,82.530,81.864,
4972,1/28/22 7:35:31 AM,82.575,81.908,
4973,1/28/22 7:36:01 AM,82.575,81.953,
4974,1/28/22 7:36:31 AM,82.575,81.908,
4975,1/28/22 7:37:01 AM,82.575,81.864,
4976,1/28/22 7:37:31 AM,82.575,81.864,
4977,1/28/22 7:38:01 AM,82.530,81.908,
4978,1/28/22 7:38:31 AM,82.575,81.953,
4979,1/28/22 7:39:01 AM,82.575,81.953,
4980,1/28/22 7:39:31 AM,82.575,81.997,
4981,1/28/22 7:40:01 AM,82.530,81.997,
4982,1/28/22 7:40:31 AM,82.575,82.041,
4983,1/28/22 7:41:01 AM,82.664,82.130,
4984,1/28/22 7:41:31 AM,82.708,82.219,
4985,1/28/22 7:42:01 AM,82.753,82.219,
4986,1/28/22 7:42:31 AM,82.753,82.219,
4987,1/28/22 7:43:01 AM,82.797,82.130,
4988,1/28/22 7:43:31 AM,82.753,82.086,
4989,1/28/22 7:44:01 AM,82.708,82.086,
4990,1/28/22 7:44:31 AM,82.708,82.086,
4991,1/28/22 7:45:01 AM,82.708,82.041,
4992,1/28/22 7:45:31 AM,82.708,81.997,
4993,1/28/22 7:46:01 AM,82.708,81.908,
4994,1/28/22 7:46:31 AM,82.619,81.864,
4995,1/28/22 7:47:01 AM,82.619,81.908,
4996,1/28/22 7:47:31 AM,82.619,81.908,
4997,1/28/22 7:48:01 AM,82.619,81.908,
4998,1/28/22 7:48:31 AM,82.575,81.953,
4999,1/28/22 7:49:01 AM,82.575,82.041,
5000,1/28/22 7:49:31 AM,82.619,82.086,
5001,1/28/22 7:50:01 AM,82.619,82.086,
5002,1/28/22 7:50:31 AM,82.619,82.041,
5003,1/28/22 7:51:01 AM,82.575,81.953,
5004,1/28/22 7:51:31 AM,82.575,81.908,
5005,1/28/22 7:52:01 AM,82.575,81.953,
5006,1/28/22 7:52:31 AM,82.575,81.997,
5007,1/28/22 7:53:01 AM,82.575,81.997,
5008,1/28/22 7:53:31 AM,82.664,81.953,
5009,1/28/22 7:54:01 AM,82.619,81.908,
5010,1/28/22 7:54:31 AM,82.575,81.908,
5011,1/28/22 7:55:01 AM,82.619,81.953,
5012,1/28/22 7:55:31 AM,82.619,81.997,
5013,1/28/22 7:56:01 AM,82.664,82.041,
5014,1/28/22 7:56:31 AM,82.708,82.041,
5015,1/28/22 7:57:01 AM,82.708,82.041,
5016,1/28/22 7:57:31 AM,82.664,82.130,
5017,1/28/22 7:58:01 AM,82.753,82.219,
5018,1/28/22 7:58:31 AM,82.797,82.308,
5019,1/28/22 7:59:01 AM,82.797,82.308,
5020,1/28/22 7:59:31 AM,82.797,82.263,
5021,1/28/22 8:00:01 AM,82.797,82.175,
5022,1/28/22 8:00:31 AM,82.753,82.130,
5023,1/28/22 8:01:01 AM,82.753,82.130,
5024,1/28/22 8:01:31 AM,82.797,82.175,
5025,1/28/22 8:02:01 AM,82.797,82.130,
5026,1/28/22 8:02:31 AM,82.797,82.086,
5027,1/28/22 8:03:01 AM,82.753,81.953,
5028,1/28/22 8:03:31 AM,82.708,81.953,
5029,1/28/22 8:04:01 AM,82.664,81.953,
5030,1/28/22 8:04:31 AM,82.664,81.997,
5031,1/28/22 8:05:01 AM,82.664,81.997,
5032,1/28/22 8:05:31 AM,82.664,81.997,
5033,1/28/22 8:06:01 AM,82.619,81.953,
5034,1/28/22 8:06:31 AM,82.575,81.953,
5035,1/28/22 8:07:01 AM,82.575,81.997,
5036,1/28/22 8:07:31 AM,82.664,82.041,
5037,1/28/22 8:08:01 AM,82.664,82.086,
5038,1/28/22 8:08:31 AM,82.664,82.086,
5039,1/28/22 8:09:01 AM,82.619,82.041,
5040,1/28/22 8:09:31 AM,82.619,82.041,
5041,1/28/22 8:10:01 AM,82.664,82.041,
5042,1/28/22 8:10:31 AM,82.664,82.086,
5043,1/28/22 8:11:01 AM,82.753,82.219,
5044,1/28/22 8:11:31 AM,82.797,82.308,
5045,1/28/22 8:12:01 AM,82.842,82.352,
5046,1/28/22 8:12:31 AM,82.886,82.308,
5047,1/28/22 8:13:01 AM,82.886,82.219,
5048,1/28/22 8:13:31 AM,82.797,82.175,
5049,1/28/22 8:14:01 AM,82.842,82.175,
5050,1/28/22 8:14:31 AM,82.842,82.219,
5051,1/28/22 8:15:01 AM,82.797,82.175,
5052,1/28/22 8:15:31 AM,82.797,82.086,
5053,1/28/22 8:16:01 AM,82.753,81.997,
5054,1/28/22 8:16:31 AM,82.708,81.953,
5055,1/28/22 8:17:01 AM,82.708,81.953,
5056,1/28/22 8:17:31 AM,82.753,81.997,
5057,1/28/22 8:18:01 AM,82.753,81.997,
5058,1/28/22 8:18:31 AM,82.753,82.041,
5059,1/28/22 8:19:01 AM,82.753,82.086,
5060,1/28/22 8:19:31 AM,82.797,82.130,
5061,1/28/22 8:20:01 AM,82.797,82.086,
5062,1/28/22 8:20:31 AM,82.797,82.041,
5063,1/28/22 8:21:01 AM,82.753,81.997,
5064,1/28/22 8:21:31 AM,82.708,81.953,
5065,1/28/22 8:22:01 AM,82.664,81.953,
5066,1/28/22 8:22:31 AM,82.664,81.997,
5067,1/28/22 8:23:01 AM,82.708,82.041,
5068,1/28/22 8:23:31 AM,82.708,82.041,
5069,1/28/22 8:24:01 AM,82.753,82.130,
5070,1/28/22 8:24:31 AM,82.753,82.175,
5071,1/28/22 8:25:01 AM,82.753,82.175,
5072,1/28/22 8:25:31 AM,82.797,82.130,
5073,1/28/22 8:26:01 AM,82.753,82.041,
5074,1/28/22 8:26:31 AM,82.753,82.041,
5075,1/28/22 8:27:01 AM,82.753,82.041,
5076,1/28/22 8:27:31 AM,82.753,82.086,
5077,1/28/22 8:28:01 AM,82.753,82.086,
5078,1/28/22 8:28:31 AM,82.753,82.130,
5079,1/28/22 8:29:01 AM,82.797,82.175,
5080,1/28/22 8:29:31 AM,82.842,82.219,
5081,1/28/22 8:30:01 AM,82.842,82.219,
5082,1/28/22 8:30:31 AM,82.797,82.175,
5083,1/28/22 8:31:01 AM,82.797,82.086,
5084,1/28/22 8:31:31 AM,82.753,82.086,
5085,1/28/22 8:32:01 AM,82.753,82.086,
5086,1/28/22 8:32:31 AM,82.753,82.130,
5087,1/28/22 8:33:01 AM,82.753,82.130,
5088,1/28/22 8:33:31 AM,82.753,82.086,
5089,1/28/22 8:34:01 AM,82.664,82.041,
5090,1/28/22 8:34:31 AM,82.708,82.041,
5091,1/28/22 8:35:01 AM,82.708,82.086,
5092,1/28/22 8:35:31 AM,82.753,82.130,
5093,1/28/22 8:36:01 AM,82.753,82.175,
5094,1/28/22 8:36:31 AM,82.753,82.175,
5095,1/28/22 8:37:01 AM,82.842,82.130,
5096,1/28/22 8:37:31 AM,82.797,82.130,
5097,1/28/22 8:38:01 AM,82.842,82.130,
5098,1/28/22 8:38:31 AM,82.797,82.175,
5099,1/28/22 8:39:01 AM,82.842,82.308,
5100,1/28/22 8:39:31 AM,82.886,82.397,
5101,1/28/22 8:40:01 AM,82.931,82.441,
5102,1/28/22 8:40:31 AM,82.931,82.397,
5103,1/28/22 8:41:01 AM,82.886,82.263,
5104,1/28/22 8:41:31 AM,82.886,82.130,
5105,1/28/22 8:42:01 AM,82.797,81.997,
5106,1/28/22 8:42:31 AM,82.753,81.953,
5107,1/28/22 8:43:01 AM,82.753,81.953,
5108,1/28/22 8:43:31 AM,82.753,81.997,
5109,1/28/22 8:44:01 AM,82.708,81.997,
5110,1/28/22 8:44:31 AM,82.708,81.997,
5111,1/28/22 8:45:01 AM,82.664,81.953,
5112,1/28/22 8:45:31 AM,82.619,81.953,
5113,1/28/22 8:46:01 AM,82.664,81.997,
5114,1/28/22 8:46:31 AM,82.664,82.041,
5115,1/28/22 8:47:01 AM,82.753,82.086,
5116,1/28/22 8:47:31 AM,82.708,82.041,
5117,1/28/22 8:48:01 AM,82.753,81.953,
5118,1/28/22 8:48:31 AM,82.708,81.953,
5119,1/28/22 8:49:01 AM,82.708,81.997,
5120,1/28/22 8:49:31 AM,82.753,82.041,
5121,1/28/22 8:50:01 AM,82.708,82.041,
5122,1/28/22 8:50:31 AM,82.708,82.041,
5123,1/28/22 8:51:01 AM,82.708,81.997,
5124,1/28/22 8:51:31 AM,82.708,81.997,
5125,1/28/22 8:52:01 AM,82.708,82.041,
5126,1/28/22 8:52:31 AM,82.753,82.086,
5127,1/28/22 8:53:01 AM,82.753,82.086,
5128,1/28/22 8:53:31 AM,82.797,82.041,
5129,1/28/22 8:54:01 AM,82.797,81.997,
5130,1/28/22 8:54:31 AM,82.753,81.997,
5131,1/28/22 8:55:01 AM,82.753,82.041,
5132,1/28/22 8:55:31 AM,82.797,82.041,
5133,1/28/22 8:56:01 AM,82.797,82.041,
5134,1/28/22 8:56:31 AM,82.753,82.041,
5135,1/28/22 8:57:01 AM,82.753,81.997,
5136,1/28/22 8:57:31 AM,82.708,81.997,
5137,1/28/22 8:58:01 AM,82.708,82.041,
5138,1/28/22 8:58:31 AM,82.753,82.086,
5139,1/28/22 8:59:01 AM,82.797,82.130,
5140,1/28/22 8:59:31 AM,82.753,82.041,
5141,1/28/22 9:00:01 AM,82.708,81.997,
5142,1/28/22 9:00:31 AM,82.708,81.997,
5143,1/28/22 9:01:01 AM,82.708,82.041,
5144,1/28/22 9:01:31 AM,82.708,82.086,
5145,1/28/22 9:02:01 AM,82.753,82.086,
5146,1/28/22 9:02:31 AM,82.753,82.086,
5147,1/28/22 9:03:01 AM,82.708,81.997,
5148,1/28/22 9:03:31 AM,82.708,82.041,
5149,1/28/22 9:04:01 AM,82.753,82.086,
5150,1/28/22 9:04:31 AM,82.753,82.130,
5151,1/28/22 9:05:01 AM,82.753,82.130,
5152,1/28/22 9:05:31 AM,82.753,82.086,
5153,1/28/22 9:06:01 AM,82.753,82.041,
5154,1/28/22 9:06:31 AM,82.753,81.997,
5155,1/28/22 9:07:01 AM,82.708,82.041,
5156,1/28/22 9:07:31 AM,82.753,82.086,
5157,1/28/22 9:08:01 AM,82.753,82.086,
5158,1/28/22 9:08:31 AM,82.753,82.041,
5159,1/28/22 9:09:01 AM,82.753,81.997,
5160,1/28/22 9:09:31 AM,82.708,81.953,
5161,1/28/22 9:10:01 AM,82.753,81.997,
5162,1/28/22 9:10:31 AM,82.753,82.041,
5163,1/28/22 9:11:01 AM,82.753,82.041,
5164,1/28/22 9:11:31 AM,82.753,82.041,
5165,1/28/22 9:12:01 AM,82.708,81.997,
5166,1/28/22 9:12:31 AM,82.708,81.953,
5167,1/28/22 9:13:01 AM,82.708,81.997,
5168,1/28/22 9:13:31 AM,82.708,82.041,
5169,1/28/22 9:14:01 AM,82.797,82.086,
5170,1/28/22 9:14:31 AM,82.797,82.086,
5171,1/28/22 9:15:01 AM,82.797,82.086,
5172,1/28/22 9:15:31 AM,82.797,82.086,
5173,1/28/22 9:16:01 AM,82.797,82.041,
5174,1/28/22 9:16:31 AM,82.797,82.041,
5175,1/28/22 9:17:01 AM,82.797,82.041,
5176,1/28/22 9:17:31 AM,82.842,82.041,
5177,1/28/22 9:18:01 AM,82.842,81.997,
5178,1/28/22 9:18:31 AM,82.797,82.041,
5179,1/28/22 9:19:01 AM,82.753,82.041,
5180,1/28/22 9:19:31 AM,82.753,82.041,
5181,1/28/22 9:20:01 AM,82.797,82.041,
5182,1/28/22 9:20:31 AM,82.797,82.041,
5183,1/28/22 9:21:01 AM,82.797,82.041,
5184,1/28/22 9:21:31 AM,82.797,82.086,
5185,1/28/22 9:22:01 AM,82.753,82.086,
5186,1/28/22 9:22:31 AM,82.753,82.041,
5187,1/28/22 9:23:01 AM,82.753,81.997,
5188,1/28/22 9:23:31 AM,82.708,81.997,
5189,1/28/22 9:24:01 AM,82.708,81.997,
5190,1/28/22 9:24:31 AM,82.753,82.041,
5191,1/28/22 9:25:01 AM,82.708,82.041,
5192,1/28/22 9:25:31 AM,82.664,81.997,
5193,1/28/22 9:26:01 AM,82.708,81.908,
5194,1/28/22 9:26:31 AM,82.619,81.908,
5195,1/28/22 9:27:01 AM,82.664,81.953,
5196,1/28/22 9:27:31 AM,82.708,81.953,
5197,1/28/22 9:28:01 AM,82.664,81.953,
5198,1/28/22 9:28:31 AM,82.664,81.908,
5199,1/28/22 9:29:01 AM,82.575,81.864,
5200,1/28/22 9:29:31 AM,82.575,81.819,
5201,1/28/22 9:30:01 AM,82.619,81.864,
5202,1/28/22 9:30:31 AM,82.664,81.864,
5203,1/28/22 9:31:01 AM,82.619,81.908,
5204,1/28/22 9:31:31 AM,82.575,81.908,
5205,1/28/22 9:32:01 AM,82.664,81.997,
5206,1/28/22 9:32:31 AM,82.708,82.041,
5207,1/28/22 9:33:01 AM,82.708,82.041,
5208,1/28/22 9:33:31 AM,82.664,81.997,
5209,1/28/22 9:34:01 AM,82.619,81.953,
5210,1/28/22 9:34:31 AM,82.575,81.908,
5211,1/28/22 9:35:01 AM,82.619,81.908,
5212,1/28/22 9:35:31 AM,82.664,81.953,
5213,1/28/22 9:36:01 AM,82.708,81.953,
5214,1/28/22 9:36:31 AM,82.664,81.908,
5215,1/28/22 9:37:01 AM,82.664,81.864,
5216,1/28/22 9:37:31 AM,82.575,81.864,
5217,1/28/22 9:38:01 AM,82.619,81.864,
5218,1/28/22 9:38:31 AM,82.664,81.953,
5219,1/28/22 9:39:01 AM,82.664,81.953,
5220,1/28/22 9:39:31 AM,82.708,81.953,
5221,1/28/22 9:40:01 AM,82.664,81.953,
5222,1/28/22 9:40:31 AM,82.664,81.997,
5223,1/28/22 9:41:01 AM,82.708,82.086,
5224,1/28/22 9:41:31 AM,82.753,82.175,
5225,1/28/22 9:42:01 AM,82.797,82.175,
5226,1/28/22 9:42:31 AM,82.797,82.175,
5227,1/28/22 9:43:01 AM,82.753,82.086,
5228,1/28/22 9:43:31 AM,82.708,81.997,
5229,1/28/22 9:44:01 AM,82.708,82.041,
5230,1/28/22 9:44:31 AM,82.664,81.997,
5231,1/28/22 9:45:01 AM,82.664,81.953,
5232,1/28/22 9:45:31 AM,82.619,81.908,
5233,1/28/22 9:46:01 AM,82.575,81.819,
5234,1/28/22 9:46:31 AM,82.486,81.775,
5235,1/28/22 9:47:01 AM,82.530,81.775,
5236,1/28/22 9:47:31 AM,82.530,81.819,
5237,1/28/22 9:48:01 AM,82.575,81.908,
5238,1/28/22 9:48:31 AM,82.575,81.953,
5239,1/28/22 9:49:01 AM,82.575,81.953,
5240,1/28/22 9:49:31 AM,82.575,81.953,
5241,1/28/22 9:50:01 AM,82.619,81.953,
5242,1/28/22 9:50:31 AM,82.619,81.953,
5243,1/28/22 9:51:01 AM,82.619,81.953,
5244,1/28/22 9:51:31 AM,82.664,81.953,
5245,1/28/22 9:52:01 AM,82.575,81.864,
5246,1/28/22 9:52:31 AM,82.530,81.819,
5247,1/28/22 9:53:01 AM,82.575,81.864,
5248,1/28/22 9:53:31 AM,82.575,81.864,
5249,1/28/22 9:54:01 AM,82.619,81.908,
5250,1/28/22 9:54:31 AM,82.619,81.908,
5251,1/28/22 9:55:01 AM,82.664,81.997,
5252,1/28/22 9:55:31 AM,82.708,82.041,
5253,1/28/22 9:56:01 AM,82.708,82.041,
5254,1/28/22 9:56:31 AM,82.708,81.997,
5255,1/28/22 9:57:01 AM,82.664,81.908,
5256,1/28/22 9:57:31 AM,82.619,81.864,
5257,1/28/22 9:58:01 AM,82.619,81.908,
5258,1/28/22 9:58:31 AM,82.575,81.908,
5259,1/28/22 9:59:01 AM,82.664,81.908,
5260,1/28/22 9:59:31 AM,82.619,81.953,
5261,1/28/22 10:00:01 AM,82.664,81.997,
5262,1/28/22 10:00:31 AM,82.664,82.041,
5263,1/28/22 10:01:01 AM,82.664,82.041,
5264,1/28/22 10:01:31 AM,82.664,81.997,
5265,1/28/22 10:02:01 AM,82.619,81.908,
5266,1/28/22 10:02:31 AM,82.575,81.908,
5267,1/28/22 10:03:01 AM,82.575,81.908,
5268,1/28/22 10:03:31 AM,82.575,81.953,
5269,1/28/22 10:04:01 AM,82.575,81.908,
5270,1/28/22 10:04:31 AM,82.575,81.908,
5271,1/28/22 10:05:01 AM,82.575,81.864,
5272,1/28/22 10:05:31 AM,82.530,81.864,
5273,1/28/22 10:06:01 AM,82.530,81.908,
5274,1/28/22 10:06:31 AM,82.575,81.953,
5275,1/28/22 10:07:01 AM,82.575,81.997,
5276,1/28/22 10:07:31 AM,82.575,81.997,
5277,1/28/22 10:08:01 AM,82.619,81.997,
5278,1/28/22 10:08:31 AM,82.619,81.997,
5279,1/28/22 10:09:01 AM,82.575,81.953,
5280,1/28/22 10:09:31 AM,82.619,81.953,
5281,1/28/22 10:10:01 AM,82.619,81.997,
5282,1/28/22 10:10:31 AM,82.575,81.953,
5283,1/28/22 10:11:01 AM,82.664,81.997,
5284,1/28/22 10:11:31 AM,82.619,81.997,
5285,1/28/22 10:12:01 AM,82.664,81.997,
5286,1/28/22 10:12:31 AM,82.664,81.997,
5287,1/28/22 10:13:01 AM,82.664,82.041,
5288,1/28/22 10:13:31 AM,82.664,81.997,
5289,1/28/22 10:14:01 AM,82.664,81.953,
5290,1/28/22 10:14:31 AM,82.619,81.953,
5291,1/28/22 10:15:01 AM,82.575,81.953,
5292,1/28/22 10:15:31 AM,82.619,81.997,
5293,1/28/22 10:16:01 AM,82.575,81.997,
5294,1/28/22 10:16:31 AM,82.575,81.953,
5295,1/28/22 10:17:01 AM,82.530,81.908,
5296,1/28/22 10:17:31 AM,82.530,81.908,
5297,1/28/22 10:18:01 AM,82.530,81.908,
5298,1/28/22 10:18:31 AM,82.530,81.953,
5299,1/28/22 10:19:01 AM,82.575,81.997,
5300,1/28/22 10:19:31 AM,82.575,81.908,
5301,1/28/22 10:20:01 AM,82.530,81.864,
5302,1/28/22 10:20:31 AM,82.530,81.864,
5303,1/28/22 10:21:01 AM,82.530,81.908,
5304,1/28/22 10:21:31 AM,82.575,81.953,
5305,1/28/22 10:22:01 AM,82.575,81.953,
5306,1/28/22 10:22:31 AM,82.575,81.908,
5307,1/28/22 10:23:01 AM,82.530,81.864,
5308,1/28/22 10:23:31 AM,82.530,81.819,
5309,1/28/22 10:24:01 AM,82.575,81.864,
5310,1/28/22 10:24:31 AM,82.530,81.908,
5311,1/28/22 10:25:01 AM,82.575,81.953,
5312,1/28/22 10:25:31 AM,82.575,81.908,
5313,1/28/22 10:26:01 AM,82.575,81.864,
5314,1/28/22 10:26:31 AM,82.575,81.908,
5315,1/28/22 10:27:01 AM,82.619,81.953,
5316,1/28/22 10:27:31 AM,82.664,81.997,
5317,1/28/22 10:28:01 AM,82.664,81.997,
5318,1/28/22 10:28:31 AM,82.619,81.997,
5319,1/28/22 10:29:01 AM,82.619,81.908,
5320,1/28/22 10:29:31 AM,82.575,81.908,
5321,1/28/22 10:30:01 AM,82.619,81.953,
5322,1/28/22 10:30:31 AM,82.619,81.997,
5323,1/28/22 10:31:01 AM,82.619,81.997,
5324,1/28/22 10:31:31 AM,82.575,81.953,
5325,1/28/22 10:32:01 AM,82.575,81.908,
5326,1/28/22 10:32:31 AM,82.575,81.908,
5327,1/28/22 10:33:01 AM,82.575,81.953,
5328,1/28/22 10:33:31 AM,82.575,81.997,
5329,1/28/22 10:34:01 AM,82.575,81.997,
5330,1/28/22 10:34:31 AM,82.575,81.953,
5331,1/28/22 10:35:01 AM,82.575,81.864,
5332,1/28/22 10:35:31 AM,82.486,81.864,
5333,1/28/22 10:36:01 AM,82.530,81.908,
5334,1/28/22 10:36:31 AM,82.530,81.953,
5335,1/28/22 10:37:01 AM,82.530,81.997,
5336,1/28/22 10:37:31 AM,82.530,81.953,
5337,1/28/22 10:38:01 AM,82.486,81.908,
5338,1/28/22 10:38:31 AM,82.530,81.908,
5339,1/28/22 10:39:01 AM,82.530,81.953,
5340,1/28/22 10:39:31 AM,82.575,82.041,
5341,1/28/22 10:40:01 AM,82.619,82.041,
5342,1/28/22 10:40:31 AM,82.619,81.997,
5343,1/28/22 10:41:01 AM,82.619,81.953,
5344,1/28/22 10:41:31 AM,82.619,81.953,
5345,1/28/22 10:42:01 AM,82.619,81.997,
5346,1/28/22 10:42:31 AM,82.664,82.041,
5347,1/28/22 10:43:01 AM,82.664,82.041,
5348,1/28/22 10:43:31 AM,82.664,81.997,
5349,1/28/22 10:44:01 AM,82.664,81.953,
5350,1/28/22 10:44:31 AM,82.664,81.953,
5351,1/28/22 10:45:01 AM,82.664,81.997,
5352,1/28/22 10:45:31 AM,82.708,82.041,
5353,1/28/22 10:46:01 AM,82.664,82.041,
5354,1/28/22 10:46:31 AM,82.708,82.041,
5355,1/28/22 10:47:01 AM,82.708,81.997,
5356,1/28/22 10:47:31 AM,82.753,81.997,
5357,1/28/22 10:48:01 AM,82.753,82.086,
5358,1/28/22 10:48:31 AM,82.753,82.130,
5359,1/28/22 10:49:01 AM,82.753,82.130,
5360,1/28/22 10:49:31 AM,82.753,82.086,
5361,1/28/22 10:50:01 AM,82.708,82.041,
5362,1/28/22 10:50:31 AM,82.708,81.997,
5363,1/28/22 10:51:01 AM,82.708,82.041,
5364,1/28/22 10:51:31 AM,82.708,82.041,
5365,1/28/22 10:52:01 AM,82.664,82.041,
5366,1/28/22 10:52:31 AM,82.664,81.997,
5367,1/28/22 10:53:01 AM,82.664,81.908,
5368,1/28/22 10:53:31 AM,82.619,81.908,
5369,1/28/22 10:54:01 AM,82.575,81.953,
5370,1/28/22 10:54:31 AM,82.664,81.997,
5371,1/28/22 10:55:01 AM,82.664,81.997,
5372,1/28/22 10:55:31 AM,82.619,81.997,
5373,1/28/22 10:56:01 AM,82.619,81.953,
5374,1/28/22 10:56:31 AM,82.619,81.953,
5375,1/28/22 10:57:01 AM,82.619,81.997,
5376,1/28/22 10:57:31 AM,82.664,82.041,
5377,1/28/22 10:58:01 AM,82.708,82.086,
5378,1/28/22 10:58:31 AM,82.708,82.041,
5379,1/28/22 10:59:01 AM,82.664,81.997,
5380,1/28/22 10:59:31 AM,82.664,81.953,
5381,1/28/22 11:00:01 AM,82.619,81.997,
5382,1/28/22 11:00:31 AM,82.664,82.041,
5383,1/28/22 11:01:01 AM,82.708,82.086,
5384,1/28/22 11:01:31 AM,82.664,82.041,
5385,1/28/22 11:02:01 AM,82.664,82.041,
5386,1/28/22 11:02:31 AM,82.708,82.041,
5387,1/28/22 11:03:01 AM,82.708,82.086,
5388,1/28/22 11:03:31 AM,82.753,82.130,
5389,1/28/22 11:04:01 AM,82.753,82.130,
5390,1/28/22 11:04:31 AM,82.753,82.130,
5391,1/28/22 11:05:01 AM,82.797,82.041,
5392,1/28/22 11:05:31 AM,82.753,82.041,
5393,1/28/22 11:06:01 AM,82.708,82.041,
5394,1/28/22 11:06:31 AM,82.708,82.086,
5395,1/28/22 11:07:01 AM,82.708,82.041,
5396,1/28/22 11:07:31 AM,82.664,81.997,
5397,1/28/22 11:08:01 AM,82.664,81.953,
5398,1/28/22 11:08:31 AM,82.619,81.908,
5399,1/28/22 11:09:01 AM,82.619,81.953,
5400,1/28/22 11:09:31 AM,82.619,81.997,
5401,1/28/22 11:10:01 AM,82.664,82.041,
5402,1/28/22 11:10:31 AM,82.664,81.997,
5403,1/28/22 11:11:01 AM,82.664,81.953,
5404,1/28/22 11:11:31 AM,82.664,81.953,
5405,1/28/22 11:12:01 AM,82.708,81.997,
5406,1/28/22 11:12:31 AM,82.753,82.086,
5407,1/28/22 11:13:01 AM,82.753,82.086,
5408,1/28/22 11:13:31 AM,82.753,82.041,
